t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.0152171,-0.0577087,24.4421,0.000344706,0.0842088,-0.243827,0.000333256,-0.33614,0,0.0501581,0,0.998741,0.0152863,0.000414374,0.00157571
0.001998,-0.630758,0.0658548,24.4686,-0.0142883,0.0778807,-0.243793,0.000333256,-0.336137,0,0.0503584,0,0.998731,0.017,0,0.000780522
0.003996,-0.866179,0.0526142,24.7098,-0.0196212,0.0797702,-0.243759,0.000333256,-0.336135,0,0.0505588,0,0.998721,0.017,0,0.00132326
0.005994,-0.925663,0.0560836,24.5722,-0.0209687,0.0915585,-0.243725,0.000333256,-0.336132,0,0.0507591,0,0.998711,0.017,0,0.0021572
0.007992,-1.30875,-0.0397586,24.2046,-0.0296466,0.0935573,-0.243691,0.000333256,-0.336128,0,0.0509594,0,0.998701,0.017,0,0.000846488
0.00999,-1.28253,-0.153007,24.5774,-0.0290526,0.105192,-0.243657,0.000333256,-0.336129,0,0.0511598,0,0.998691,0.017,0,-0.000974341
0.011988,-1.30147,-0.254685,24.7537,-0.0294817,0.124643,-0.243623,0.000333256,-0.336129,0,0.0513601,0,0.99868,0.017,0,0.000801791
0.013986,-1.1297,-0.185389,24.3114,-0.0255907,0.14068,-0.243589,0.000333256,-0.336127,0,0.0515604,0,0.99867,0.017,0,0.00100923
0.015984,-1.14561,-0.14187,24.4371,-0.025951,0.160489,-0.243555,0.000333256,-0.336127,0,0.0517607,0,0.998659,0.017,0,-0.000599659
0.017982,-1.09478,-0.0333879,24.6559,-0.0247996,0.133299,-0.243521,0.000333256,-0.336128,0,0.051961,0,0.998649,0.017,0,3.17229e-05
0.01998,-1.29586,0.00373671,24.5422,-0.0293547,0.0741228,-0.243487,0.000333256,-0.336127,0,0.0521613,0,0.998639,0.017,0,0.000712777
0.021978,-1.19337,0.157292,24.7154,-0.027033,0.083016,-0.243453,0.000333256,-0.336125,0,0.0523616,0,0.998628,0.017,0,0.00130501
0.023976,-1.24994,0.199851,24.489,-0.0283143,0.0934011,-0.243419,0.000333256,-0.336122,0,0.0525619,0,0.998618,0.017,0,0.00189443
0.025974,-1.26302,0.206565,24.4143,-0.0286108,0.105149,-0.243385,0.000333256,-0.336118,0,0.0527623,0,0.998607,0.017,0,0.00198961
0.027972,-1.34578,0.245623,24.5463,-0.0304854,0.118828,-0.243352,0.000333256,-0.336114,0,0.0529626,0,0.998597,0.017,0,0.00167146
