t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,-0.341701,-0.20629,43.756,-0.00774041,0.0833731,-0.242052,0.00436258,-0.338429,0,0.0501581,0,0.998741,0.0178341,0.00227543,-0.00377256
0.001998,1.63648,0.174036,44.1814,0.0370705,0.0788582,-0.242032,0.00436258,-0.338438,0,0.0503584,0,0.998731,0.0102,0,-0.00422782
0.003996,2.55756,0.20386,44.3767,0.0579354,0.0822075,-0.242012,0.00436258,-0.338445,0,0.0505588,0,0.998721,0.0102,0,-0.00242443
0.005994,3.55546,-0.0649754,43.9697,0.0805405,0.0754503,-0.241991,0.00436258,-0.338448,0,0.0507591,0,0.998711,0.0102,0,-0.0013502
0.007992,3.74689,-0.274562,44.2082,0.084877,0.0926215,-0.241971,0.00436258,-0.338452,0,0.0509594,0,0.998701,0.0102,0,-0.00270264
0.00999,4.46658,-0.333984,44.0342,0.10118,0.104989,-0.241951,0.00436258,-0.338457,0,0.0511598,0,0.998691,0.0102,0,-0.00182105
0.011988,4.94775,-0.498785,44.489,0.11208,0.0771591,-0.24193,0.00436258,-0.338461,0,0.0513601,0,0.99868,0.0102,0,-0.00254789
0.013986,5.21781,-0.646919,44.2905,0.118197,0.0806437,-0.24191,0.00436258,-0.338464,0,0.0515604,0,0.99867,0.0102,0,-0.000316626
0.015984,5.87132,-0.678491,44.316,0.133001,0.0853454,-0.241889,0.00436258,-0.338463,0,0.0517607,0,0.998659,0.0102,0,0.00153299
0.017982,6.29777,-0.897309,43.9668,0.142661,0.0697498,-0.241869,0.00436258,-0.338461,0,0.051961,0,0.998649,0.0102,0,0.000549789
0.01998,6.70991,-0.997022,44.1426,0.151997,0.0849564,-0.241849,0.00436258,-0.33846,0,0.0521613,0,0.998639,0.0102,0,0.000645064
0.021978,6.977,-0.925048,44.1618,0.158047,0.101843,-0.241828,0.00436258,-0.338457,0,0.0523616,0,0.998628,0.0102,0,0.00191723
0.023976,7.07549,-0.911542,43.8621,0.160278,0.108608,-0.241808,0.00436258,-0.338454,0,0.0525619,0,0.998618,0.0102,0,0.00109175
0.025974,7.38979,-0.968885,44.1718,0.167398,0.114533,-0.241788,0.00436258,-0.338453,0,0.0527623,0,0.998607,0.0102,0,0.00082607
0.027972,7.72161,-1.05268,44.3097,0.174915,0.128585,-0.241767,0.00436258,-0.33845,0,0.0529626,0,0.998597,0.0102,0,0.00212081
0.02997,7.99031,-0.99667,44.1514,0.181001,0.131988,-0.241747,0.00436258,-0.338445,0,0.0531629,0,0.998586,0.0102,0,0.00215838
0.031968,8.1177,-1.11193,44.1638,0.183887,0.0849951,-0.241726,0.00436258,-0.338442,0,0.0533631,0,0.998575,0.0102,0,0.00128489
0.033966,8.39339,-1.13737,44.0855,0.190132,0.101418,-0.241706,0.00436258,-0.33844,0,0.0535634,0,0.998564,0.0102,0,0.000526806
0.035964,8.60822,-1.3475,44.1703,0.194999,0.120034,-0.241686,0.00436258,-0.338439,0,0.0537637,0,0.998554,0.0102,0,0.000905723
0.037962,8.57826,-1.42426,44.2338,0.19432,0.13927,-0.241665,0.00436258,-0.338437,0,0.053964,0,0.998543,0.0102,0,0.00132577
0.03996,8.72857,-1.3064,43.956,0.197725,0.118909,-0.241645,0.00436258,-0.338434,0,0.0541643,0,0.998532,0.0102,0,0.000943915
0.041958,8.34297,-1.16008,44.1981,0.18899,0.126669,-0.241625,0.00436258,-0.338434,0,0.0543646,0,0.998521,0.0102,0,-6.28277e-05
0.043956,8.27184,-1.0874,44.2348,0.187379,0.141855,-0.241604,0.00436258,-0.338433,0,0.0545649,0,0.99851,0.0102,0,0.000368481
0.045954,8.17025,-0.898322,43.7081,0.185078,0.156826,-0.241584,0.00436258,-0.338433,0,0.0547652,0,0.998499,0.0102,0,-0.000329876
0.047952,8.40607,-0.623875,44.2102,0.190419,0.179605,-0.241563,0.00436258,-0.338435,0,0.0549654,0,0.998488,0.0102,0,-0.000575804
0.04995,7.85467,-0.734267,43.9998,0.177929,0.202393,-0.241543,0.00436258,-0.338434,0,0.0551657,0,0.998477,0.0102,0,0.000159512
0.051948,5.77546,-0.952717,43.5505,0.130829,0.220523,-0.241523,0.00436258,-0.338438,0,0.055366,0,0.998466,0.0102,0,-0.00448132
0.053946,4.44995,-0.519834,44.1673,0.100803,0.205398,-0.241502,0.00436258,-0.338449,0,0.0555663,0,0.998455,0.0102,0,-0.0056611
0.055944,3.82186,-0.74114,44.1644,0.0865751,0.147633,-0.241482,0.00436258,-0.338459,0,0.0557665,0,0.998444,0.0102,0,-0.00387375
0.057942,3.66526,-0.524048,44.2134,0.0830278,0.150092,-0.241462,0.00436258,-0.338466,0,0.0559668,0,0.998433,0.0102,0,-0.00305676
0.05994,3.76518,-0.797477,44.1232,0.0852913,0.0998441,-0.241441,0.00436258,-0.338472,0,0.056167,0,0.998421,0.0102,0,-0.00294619
0.061938,4.56142,-0.981274,44.3882,0.103328,0.105681,-0.241421,0.00436258,-0.338476,0,0.0563673,0,0.99841,0.0102,0,-0.00108105
0.063936,5.24716,-1.07009,44.4345,0.118862,0.0776228,-0.2414,0.00436258,-0.338477,0,0.0565676,0,0.998399,0.0102,0,0.000626729
0.065934,5.64832,-0.993332,43.9942,0.127949,0.0770806,-0.24138,0.00436258,-0.338475,0,0.0567678,0,0.998387,0.0102,0,0.000529312
0.067932,6.02926,-0.91522,44.104,0.136579,0.083551,-0.24136,0.00436258,-0.338476,0,0.0569681,0,0.998376,0.0102,0,-0.000559441
0.06993,6.13644,-0.841083,44.3499,0.139006,0.0939065,-0.241339,0.00436258,-0.338477,0,0.0571683,0,0.998365,0.0102,0,-0.00029454
0.071928,6.05997,-0.968285,44.2101,0.137274,0.1705,-0.241319,0.00436258,-0.338476,0,0.0573686,0,0.998353,0.0102,0,0.000412625
0.073926,6.42895,-1.17083,44.1521,0.145633,0.109448,-0.241299,0.00436258,-0.338476,0,0.0575688,0,0.998342,0.0102,0,0.000171485
0.075924,6.76179,-1.20725,44.1991,0.153172,0.121912,-0.241278,0.00436258,-0.338475,0,0.057769,0,0.99833,0.0102,0,0.000387943
0.077922,7.70182,-0.739051,43.7613,0.174466,0.134597,-0.241258,0.00436258,-0.338476,0,0.0579693,0,0.998318,0.0102,0,-0.00158072
0.07992,8.9685,-1.23994,44.0366,0.20316,0.147893,-0.241237,0.00436258,-0.338482,0,0.0581695,0,0.998307,0.0102,0,-0.00382496
0.081918,10.6222,-0.70585,44.4231,0.24062,0.159873,-0.241217,0.00436258,-0.33849,0,0.0583698,0,0.998295,0.0102,0,-0.00333224
0.083916,11.6225,-0.692187,44.2746,0.263279,0.126943,-0.241197,0.00436258,-0.338493,0,0.05857,0,0.998283,0.0102,0,-8.08051e-05
0.085914,11.8572,-0.80905,43.8434,0.268597,0.145609,-0.241176,0.00436258,-0.338492,0,0.0587702,0,0.998272,0.0102,0,-0.000545511
0.087912,11.7348,-0.865718,43.9979,0.265824,0.164353,-0.241156,0.00436258,-0.338496,0,0.0589704,0,0.99826,0.0102,0,-0.0023862
0.08991,11.6663,-0.946503,44.3542,0.264271,0.183129,-0.241136,0.00436258,-0.3385,0,0.0591707,0,0.998248,0.0102,0,-0.00128453
0.091908,11.3713,-0.884519,44.0146,0.257589,0.164051,-0.241115,0.00436258,-0.338501,0,0.0593709,0,0.998236,0.0102,0,-0.000176715
0.093906,11.3178,-0.755236,44.365,0.256378,0.185408,-0.241095,0.00436258,-0.338501,0,0.0595711,0,0.998224,0.0102,0,-0.000282833
0.095904,10.905,-0.799624,43.8742,0.247027,0.108598,-0.241074,0.00436258,-0.338501,0,0.0597713,0,0.998212,0.0102,0,0.000415953
0.097902,10.6595,-1.01228,44.3062,0.241467,0.126215,-0.241054,0.00436258,-0.338501,0,0.0599715,0,0.9982,0.0102,0,-5.29672e-05
0.0999,10.8127,-1.07161,44.1864,0.244937,0.145692,-0.241034,0.00436258,-0.338501,0,0.0601717,0,0.998188,0.0102,0,0.000370686
0.101898,11.2798,-0.921182,44.3528,0.255517,0.116519,-0.241013,0.00436258,-0.3385,0,0.060372,0,0.998176,0.0102,0,0.00102337
0.103896,11.7339,-0.900285,43.9629,0.265804,0.125796,-0.240993,0.00436258,-0.338497,0,0.0605722,0,0.998164,0.0102,0,0.00174576
0.105894,11.7184,-1.14243,43.8985,0.265452,0.135572,-0.240973,0.00436258,-0.338494,0,0.0607724,0,0.998152,0.0102,0,0.000911295
0.107892,11.8032,-1.05914,43.9995,0.267373,0.149133,-0.240952,0.00436258,-0.338494,0,0.0609726,0,0.998139,0.0102,0,-0.000968931
0.10989,11.8686,-1.13465,44.3896,0.268854,0.163669,-0.240932,0.00436258,-0.338495,0,0.0611728,0,0.998127,0.0102,0,0.000196497
0.111888,11.9768,-1.2513,44.0755,0.271307,0.140136,-0.240911,0.00436258,-0.338493,0,0.061373,0,0.998115,0.0102,0,0.00086975
0.113886,11.8568,-1.15293,43.8319,0.268588,0.155241,-0.240891,0.00436258,-0.338495,0,0.0615732,0,0.998103,0.0102,0,-0.00219003
0.115884,12.2763,-1.33489,44.32,0.278091,0.136055,-0.240871,0.00436258,-0.338502,0,0.0617733,0,0.99809,0.0102,0,-0.00385406
0.117882,12.7478,-1.37951,44.5859,0.288772,0.149668,-0.24085,0.00436258,-0.338505,0,0.0619735,0,0.998078,0.0102,0,0.00133532
0.11988,12.5417,-1.32218,43.9374,0.284103,0.164208,-0.24083,0.00436258,-0.338501,0,0.0621737,0,0.998065,0.0102,0,0.00172716
0.121878,12.5795,-1.51595,43.8803,0.28496,0.179329,-0.24081,0.00436258,-0.338501,0,0.0623739,0,0.998053,0.0102,0,-0.00138546
