t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.0357234,-0.0462411,43.8154,0.000809229,0.11731,-0.241555,0.00266316,-0.33963,0,0.0501581,0,0.998741,0.0155776,-0.00211186,0.00153501
0.001998,1.30078,-0.575317,44.0921,0.0294661,0.124631,-0.241534,0.00266316,-0.339629,0,0.0503584,0,0.998731,0.0102,0,0.00013411
0.003996,2.28397,-0.720647,44.2853,0.0517379,0.136698,-0.241514,0.00266316,-0.339629,0,0.0505588,0,0.998721,0.0102,0,-0.000442906
0.005994,2.80946,-0.785443,44.3326,0.0636417,0.149185,-0.241494,0.00266316,-0.339629,0,0.0507591,0,0.998711,0.0102,0,0.000953473
0.007992,3.38443,-0.867773,44.1157,0.0766662,0.137499,-0.241473,0.00266316,-0.339627,0,0.0509594,0,0.998701,0.0102,0,0.00106248
0.00999,3.60638,-0.753089,44.1423,0.081694,0.0875197,-0.241453,0.00266316,-0.339625,0,0.0511598,0,0.998691,0.0102,0,0.00019923
0.011988,4.17176,-0.961137,44.3304,0.0945014,0.0957073,-0.241432,0.00266316,-0.339625,0,0.0513601,0,0.99868,0.0102,0,0.000776992
0.013986,4.56616,-0.969623,43.9201,0.103436,0.112853,-0.241412,0.00266316,-0.339623,0,0.0515604,0,0.99867,0.0102,0,0.000523322
0.015984,4.92249,-0.764918,44.0747,0.111507,0.125511,-0.241392,0.00266316,-0.339623,0,0.0517607,0,0.998659,0.0102,0,-0.000320152
0.017982,5.12633,-0.75456,43.7281,0.116125,0.137421,-0.241371,0.00266316,-0.339626,0,0.051961,0,0.998649,0.0102,0,-0.00213305
0.01998,5.80564,-0.695664,44.3733,0.131513,0.143538,-0.241351,0.00266316,-0.339631,0,0.0521613,0,0.998639,0.0102,0,-0.00186751
0.021978,6.39346,-0.410427,44.4893,0.144829,0.161221,-0.241331,0.00266316,-0.339634,0,0.0523616,0,0.998628,0.0102,0,-0.00125125
0.023976,6.90194,-0.434426,43.9189,0.156347,0.11966,-0.24131,0.00266316,-0.339634,0,0.0525619,0,0.998618,0.0102,0,0.000274047
0.025974,7.30056,-0.447954,43.9594,0.165377,0.106978,-0.24129,0.00266316,-0.339633,0,0.0527623,0,0.998607,0.0102,0,0.000745862
0.027972,7.09617,-0.62946,44.1342,0.160747,0.126926,-0.241269,0.00266316,-0.339632,0,0.0529626,0,0.998597,0.0102,0,-0.000362896
0.02997,7.04031,-0.641846,44.2387,0.159482,0.0848806,-0.241249,0.00266316,-0.339632,0,0.0531629,0,0.998586,0.0102,0,0.000599166
0.031968,7.02869,-0.494054,44.2057,0.159218,0.0964605,-0.241229,0.00266316,-0.33963,0,0.0533631,0,0.998575,0.0102,0,0.000956062
0.033966,7.32393,-0.468448,44.14,0.165906,0.107603,-0.241208,0.00266316,-0.33963,0,0.0535634,0,0.998564,0.0102,0,-0.000201317
0.035964,6.93119,-0.63421,43.8242,0.15701,0.116456,-0.241188,0.00266316,-0.339631,0,0.0537637,0,0.998554,0.0102,0,-0.00179239
0.037962,6.62116,-0.784264,44.3933,0.149987,0.104959,-0.241168,0.00266316,-0.339635,0,0.053964,0,0.998543,0.0102,0,-0.00144653
0.03996,6.85282,-0.886485,44.3153,0.155234,0.113016,-0.241147,0.00266316,-0.339637,0,0.0541643,0,0.998532,0.0102,0,6.51226e-05
0.041958,7.32683,-0.81464,43.9753,0.165972,0.108734,-0.241127,0.00266316,-0.339636,0,0.0543646,0,0.998521,0.0102,0,-7.18643e-05
0.043956,7.58634,-0.811741,44.1332,0.17185,0.124826,-0.241106,0.00266316,-0.339638,0,0.0545649,0,0.99851,0.0102,0,-0.00130345
0.045954,7.8607,-0.746566,44.1417,0.178065,0.101874,-0.241086,0.00266316,-0.339639,0,0.0547652,0,0.998499,0.0102,0,-8.96704e-05
0.047952,7.75186,-0.645792,43.9436,0.1756,0.109182,-0.241066,0.00266316,-0.339639,0,0.0549654,0,0.998488,0.0102,0,0.000265213
0.04995,7.83048,-0.694683,44.1996,0.177381,0.12049,-0.241045,0.00266316,-0.339639,0,0.0551657,0,0.998477,0.0102,0,9.91518e-05
0.051948,7.91678,-0.54261,44.2378,0.179336,0.131168,-0.241025,0.00266316,-0.339639,0,0.055366,0,0.998466,0.0102,0,0.000506093
0.053946,7.88718,-0.646036,44.1968,0.178665,0.112328,-0.241005,0.00266316,-0.339638,0,0.0555663,0,0.998455,0.0102,0,-0.000285332
0.055944,8.27304,-0.729452,44.3179,0.187406,0.156212,-0.240984,0.00266316,-0.339639,0,0.0557665,0,0.998444,0.0102,0,0.000207874
0.057942,8.30887,-0.848175,44.1593,0.188218,0.201105,-0.240964,0.00266316,-0.339638,0,0.0559668,0,0.998433,0.0102,0,0.000718907
0.05994,8.13493,-0.954438,43.7908,0.184277,0.135994,-0.240943,0.00266316,-0.339637,0,0.056167,0,0.998421,0.0102,0,0.000190301
0.061938,8.06209,-0.871633,44.2956,0.182627,0.144716,-0.240923,0.00266316,-0.339637,0,0.0563673,0,0.99841,0.0102,0,-0.000339215
0.063936,8.06067,-0.850995,44.1521,0.182595,0.155036,-0.240903,0.00266316,-0.339638,0,0.0565676,0,0.998399,0.0102,0,-0.000587668
0.065934,8.27562,-0.917046,44.2635,0.187464,0.165584,-0.240882,0.00266316,-0.339638,0,0.0567678,0,0.998387,0.0102,0,0.000749683
0.067932,8.26348,-0.951236,44.0042,0.187189,0.176341,-0.240862,0.00266316,-0.339636,0,0.0569681,0,0.998376,0.0102,0,0.000920425
0.06993,8.30234,-0.962715,44.0601,0.18807,0.179099,-0.240842,0.00266316,-0.339635,0,0.0571683,0,0.998365,0.0102,0,0.000442431
0.071928,8.51948,-0.958794,44.2704,0.192989,0.191546,-0.240821,0.00266316,-0.339634,0,0.0573686,0,0.998353,0.0102,0,0.00023501
0.073926,8.87184,-0.931397,44.2647,0.20097,0.206094,-0.240801,0.00266316,-0.339634,0,0.0575688,0,0.998342,0.0102,0,0.000490354
0.075924,9.10042,-0.954731,44.2279,0.206148,0.198383,-0.24078,0.00266316,-0.339632,0,0.057769,0,0.99833,0.0102,0,0.000833609
0.077922,8.96154,-1.00574,44.22,0.203002,0.212184,-0.24076,0.00266316,-0.339631,0,0.0579693,0,0.998318,0.0102,0,0.000103256
0.07992,9.07214,-0.928636,44.3073,0.205508,0.227737,-0.24074,0.00266316,-0.339632,0,0.0581695,0,0.998307,0.0102,0,-0.00054717
0.081918,9.03724,-0.467768,44.0951,0.204717,0.244131,-0.240719,0.00266316,-0.339632,0,0.0583698,0,0.998295,0.0102,0,-0.000111906
0.083916,9.0709,-0.454813,43.9511,0.20548,0.261181,-0.240699,0.00266316,-0.339633,0,0.05857,0,0.998283,0.0102,0,-0.000481599
0.085914,9.00401,-0.476522,44.104,0.203965,0.195272,-0.240679,0.00266316,-0.339634,0,0.0587702,0,0.998272,0.0102,0,-0.000885927
0.087912,9.16622,-0.336257,44.1659,0.207639,0.157879,-0.240658,0.00266316,-0.339636,0,0.0589704,0,0.99826,0.0102,0,-0.000424896
0.08991,9.47675,-0.25862,44.2241,0.214673,0.161895,-0.240638,0.00266316,-0.339636,0,0.0591707,0,0.998248,0.0102,0,-0.000273222
0.091908,10.1234,-0.201516,44.4122,0.229323,0.167202,-0.240617,0.00266316,-0.339637,0,0.0593709,0,0.998236,0.0102,0,0.000302751
0.093906,10.3174,-0.311095,44.0832,0.233717,0.135416,-0.240597,0.00266316,-0.339635,0,0.0595711,0,0.998224,0.0102,0,0.00106194
0.095904,10.6357,-0.477926,44.0192,0.240927,0.142599,-0.240577,0.00266316,-0.339635,0,0.0597713,0,0.998212,0.0102,0,-0.000384059
0.097902,10.9047,-0.429581,44.2838,0.24702,0.145774,-0.240556,0.00266316,-0.339636,0,0.0599715,0,0.9982,0.0102,0,-0.00110363
0.0999,10.8241,-0.140736,44.4398,0.245194,0.161922,-0.240536,0.00266316,-0.339637,0,0.0601717,0,0.998188,0.0102,0,0.000288356
0.101898,10.6597,-0.370603,44.1339,0.241469,0.178718,-0.240516,0.00266316,-0.339636,0,0.060372,0,0.998176,0.0102,0,0.000448639
0.103896,10.0863,-0.227219,43.8217,0.228482,0.196471,-0.240495,0.00266316,-0.339636,0,0.0605722,0,0.998164,0.0102,0,-0.00129232
0.105894,9.74241,0.185966,44.0995,0.220691,0.177529,-0.240475,0.00266316,-0.33964,0,0.0607724,0,0.998152,0.0102,0,-0.00260013
0.107892,9.6514,0.233345,44.3038,0.218629,0.14262,-0.240454,0.00266316,-0.339644,0,0.0609726,0,0.998139,0.0102,0,-0.000680882
0.10989,9.26993,0.623404,43.857,0.209988,0.149231,-0.240434,0.00266316,-0.339644,0,0.0611728,0,0.998127,0.0102,0,0.000353631
0.111888,9.00782,0.690704,44.2258,0.204051,0.16057,-0.240414,0.00266316,-0.339648,0,0.061373,0,0.998115,0.0102,0,-0.00400903
0.113886,9.53458,0.119235,44.8275,0.215983,0.165868,-0.240393,0.00266316,-0.339655,0,0.0615732,0,0.998103,0.0102,0,-0.00184663
0.115884,9.51926,-0.196598,44.1178,0.215636,0.121649,-0.240373,0.00266316,-0.339654,0,0.0617733,0,0.99809,0.0102,0,0.00182336
0.117882,9.19882,-0.53342,43.8853,0.208377,0.140494,-0.240353,0.00266316,-0.339651,0,0.0619735,0,0.998078,0.0102,0,0.000870768
0.11988,8.92261,-0.655841,44.2393,0.202121,0.146408,-0.240332,0.00266316,-0.33965,0,0.0621737,0,0.998065,0.0102,0,-8.57208e-05
0.121878,9.19264,-0.575207,44.0904,0.208237,0.165445,-0.240312,0.00266316,-0.33965,0,0.0623739,0,0.998053,0.0102,0,0.000200804
0.123876,9.33486,-0.743884,44.206,0.211459,0.165098,-0.240291,0.00266316,-0.33965,0,0.0625741,0,0.99804,0.0102,0,-0.000391434
0.125874,9.45403,-0.553767,44.0929,0.214159,0.184017,-0.240271,0.00266316,-0.339651,0,0.0627743,0,0.998028,0.0102,0,-5.27353e-05
0.127872,9.50335,-0.432674,44.3832,0.215276,0.086868,-0.240251,0.00266316,-0.33965,0,0.0629746,0,0.998015,0.0102,0,0.00124439
0.12987,9.38831,-0.408839,44.0991,0.21267,0.0942799,-0.24023,0.00266316,-0.339647,0,0.0631749,0,0.998003,0.0102,0,0.000964772
0.131868,9.55931,-0.412154,43.9807,0.216543,0.102729,-0.24021,0.00266316,-0.339646,0,0.0633752,0,0.99799,0.0102,0,0.000397737
0.133866,9.60213,-0.699006,43.9528,0.217514,0.111775,-0.24019,0.00266316,-0.339646,0,0.0635755,0,0.997977,0.0102,0,-7.58717e-05
0.135864,9.57782,-0.830662,44.2753,0.216963,0.113718,-0.240169,0.00266316,-0.339646,0,0.0637758,0,0.997964,0.0102,0,-0.000176472
0.137862,9.20305,-0.550708,43.9976,0.208473,0.127379,-0.240149,0.00266316,-0.339646,0,0.063976,0,0.997951,0.0102,0,-0.000219775
0.13986,7.62977,0.252288,43.2474,0.172834,0.169067,-0.240128,0.00266316,-0.33965,0,0.0641763,0,0.997939,0.0102,0,-0.00438452
0.141858,6.69577,0.100893,44.0055,0.151677,0.155812,-0.240108,0.00266316,-0.339665,0,0.0643765,0,0.997926,0.0102,0,-0.0099196
0.143856,6.13311,0.119415,45.0505,0.138931,0.168929,-0.240088,0.00266316,-0.339681,0,0.0645768,0,0.997913,0.0102,0,-0.00514428
0.145854,6.26545,0.0722399,44.2397,0.141929,0.1908,-0.240067,0.00266316,-0.339683,0,0.0647771,0,0.9979,0.0102,0,0.00214916
0.147852,6.33227,-0.0832222,43.3658,0.143442,0.180366,-0.240047,0.00266316,-0.339681,0,0.0649774,0,0.997887,0.0102,0,-0.00227136
0.14985,6.66696,0.36528,44.1153,0.151024,0.151449,-0.240027,0.00266316,-0.33969,0,0.0651776,0,0.997874,0.0102,0,-0.00555203
0.151848,6.96878,0.770829,44.8683,0.157861,0.123018,-0.240006,0.00266316,-0.339697,0,0.0653778,0,0.997861,0.0102,0,8.43179e-05
0.153846,7.08075,0.76524,44.064,0.160398,0.115035,-0.239986,0.00266316,-0.339692,0,0.065578,0,0.997847,0.0102,0,0.00335633
0.155844,7.09761,0.610331,43.8262,0.16078,0.12689,-0.239965,0.00266316,-0.339688,0,0.0657782,0,0.997834,0.0102,0,0.000281947
0.157842,7.44342,0.481977,44.4949,0.168613,0.146187,-0.239945,0.00266316,-0.339689,0,0.0659783,0,0.997821,0.0102,0,-0.000626555
0.15984,7.40281,0.331798,44.5344,0.167693,0.165552,-0.239925,0.00266316,-0.339688,0,0.0661785,0,0.997808,0.0102,0,0.00149516
0.161838,7.07243,0.184767,43.8971,0.160209,0.116562,-0.239904,0.00266316,-0.339684,0,0.0663787,0,0.997795,0.0102,0,0.00191955
0.163836,6.77289,0.101311,44.0056,0.153424,0.129694,-0.239884,0.00266316,-0.339682,0,0.0665789,0,0.997781,0.0102,0,0.000206832
0.165834,6.62724,-0.255663,44.224,0.150124,0.143959,-0.239864,0.00266316,-0.339682,0,0.0667791,0,0.997768,0.0102,0,-0.000217494
0.167832,6.71268,-0.219377,44.4221,0.15206,0.160136,-0.239843,0.00266316,-0.339681,0,0.0669793,0,0.997754,0.0102,0,0.00160114
0.16983,6.96955,-0.342312,44.1007,0.157878,0.12742,-0.239823,0.00266316,-0.339677,0,0.0671795,0,0.997741,0.0102,0,0.0016521
0.171828,7.07931,-0.419211,44.089,0.160365,0.143105,-0.239802,0.00266316,-0.339675,0,0.0673797,0,0.997727,0.0102,0,0.000436938
0.173826,7.26888,-0.546482,44.1653,0.164659,0.120627,-0.239782,0.00266316,-0.339674,0,0.0675799,0,0.997714,0.0102,0,0.000598579
0.175824,7.27992,-0.656625,44.2475,0.164909,0.131878,-0.239762,0.00266316,-0.339672,0,0.0677801,0,0.9977,0.0102,0,0.00137844
0.177822,7.88348,-0.691945,43.2758,0.178581,0.288792,-0.239741,0.00266316,-0.339672,0,0.0679802,0,0.997687,0.0102,0,-0.00393286
0.17982,8.84759,0.258033,43.6053,0.200421,0.334482,-0.239721,0.00266316,-0.339687,0,0.0681804,0,0.997673,0.0102,0,-0.0113129
0.181818,8.58483,0.0212814,46.436,0.194469,0.123596,-0.239701,0.00266316,-0.339704,0,0.0683806,0,0.997659,0.0102,0,-0.00163566
0.183816,7.97035,0.37929,43.5865,0.180549,0.125351,-0.23968,0.00266316,-0.339696,0,0.0685808,0,0.997646,0.0102,0,0.00562647
0.185814,7.19286,-0.000144622,43.3772,0.162937,0.0948353,-0.23966,0.00266316,-0.339691,0,0.068781,0,0.997632,0.0102,0,-0.00147619
0.187812,6.98204,-0.319933,44.6391,0.158161,0.129688,-0.239639,0.00266316,-0.339696,0,0.0689811,0,0.997618,0.0102,0,-0.00127658
0.18981,6.96695,-0.572854,44.4557,0.15782,0.127543,-0.239619,0.00266316,-0.339694,0,0.0691812,0,0.997604,0.0102,0,0.00313998
0.191808,6.7257,-0.955126,43.6422,0.152355,0.11413,-0.239599,0.00266316,-0.339687,0,0.0693814,0,0.99759,0.0102,0,0.002536
0.193806,5.86744,-1.43836,43.8592,0.132913,0.125343,-0.239578,0.00266316,-0.339687,0,0.0695816,0,0.997576,0.0102,0,-0.00151273
0.195804,5.35962,-1.39005,44.2849,0.121409,0.102068,-0.239558,0.00266316,-0.339691,0,0.0697817,0,0.997562,0.0102,0,-0.00199047
0.197802,4.1765,-1.47382,44.119,0.0946086,0.110321,-0.239538,0.00266316,-0.339692,0,0.0699818,0,0.997548,0.0102,0,-0.000134841
0.1998,4.40903,-1.80914,43.4137,0.0998761,0.135321,-0.239517,0.00266316,-0.339695,0,0.0701819,0,0.997534,0.0102,0,-0.00310969
0.201798,4.76284,-2.41333,44.2217,0.107891,0.131421,-0.239497,0.00266316,-0.339705,0,0.0703821,0,0.99752,0.0102,0,-0.00549612
0.203796,4.83567,-2.5026,44.6177,0.109541,0.141733,-0.239476,0.00266316,-0.339714,0,0.0705822,0,0.997506,0.0102,0,-0.0018396
0.205794,5.41034,-3.02731,44.4678,0.122558,0.138557,-0.239456,0.00266316,-0.339716,0,0.0707823,0,0.997492,0.0102,0,0.000484251
0.207792,5.87933,-3.02532,44.042,0.133182,0.145059,-0.239436,0.00266316,-0.339715,0,0.0709824,0,0.997478,0.0102,0,-0.000198024
0.20979,6.1765,-2.85217,44.3291,0.139914,0.150329,-0.239415,0.00266316,-0.339716,0,0.0711825,0,0.997463,0.0102,0,7.70174e-06
0.211788,6.39073,-2.60359,44.4786,0.144767,0.157738,-0.239395,0.00266316,-0.339715,0,0.0713826,0,0.997449,0.0102,0,0.00115912
