t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.0436811,0.0310447,44.1114,0.000989491,0.150618,-0.241843,0.00371639,-0.338061,0,0.0501581,0,0.998741,0.0157603,-0.00372796,0.000604867
0.001998,-0.517789,-0.563336,44.3561,-0.0117293,0.109445,-0.241809,0.00371639,-0.338058,0,0.0503584,0,0.998731,0.017,0,0.00291351
0.003996,-0.83589,-0.776317,44.0695,-0.0189351,0.122994,-0.241776,0.00371639,-0.338051,0,0.0505588,0,0.998721,0.017,0,0.00267173
0.005994,-1.41251,-1.112,44.2704,-0.031997,0.120571,-0.241742,0.00371639,-0.338047,0,0.0507591,0,0.998711,0.017,0,0.00181087
0.007992,-1.73284,-1.40991,44.3355,-0.0392534,0.126458,-0.241708,0.00371639,-0.338043,0,0.0509594,0,0.998701,0.017,0,0.00318414
0.00999,-2.12982,-1.7132,44.0466,-0.0482459,0.132961,-0.241674,0.00371639,-0.338037,0,0.0511598,0,0.998691,0.017,0,0.00226101
0.011988,-2.64954,-2.19881,44.1802,-0.060019,0.150204,-0.24164,0.00371639,-0.338033,0,0.0513601,0,0.99868,0.017,0,0.00120812
0.013986,-3.00511,-2.44139,44.0469,-0.0680735,0.165414,-0.241606,0.00371639,-0.338031,0,0.0515604,0,0.99867,0.017,0,0.0011457
0.015984,-3.25633,-2.64683,44.1343,-0.0737644,0.11842,-0.241572,0.00371639,-0.338029,0,0.0517607,0,0.998659,0.017,0,0.000854807
0.017982,-2.60853,-1.7851,43.504,-0.05909,0.125712,-0.241538,0.00371639,-0.33803,0,0.051961,0,0.998649,0.017,0,-0.00339863
0.01998,-1.74155,-1.18737,44.173,-0.0394506,0.25226,-0.241504,0.00371639,-0.338039,0,0.0521613,0,0.998639,0.017,0,-0.00515261
0.021978,-1.89618,-1.13854,44.7703,-0.0429534,0.137001,-0.24147,0.00371639,-0.338047,0,0.0523616,0,0.998628,0.017,0,-0.00289458
0.023976,-1.55989,-1.10322,44.1192,-0.0353356,0.146087,-0.241436,0.00371639,-0.338048,0,0.0525619,0,0.998618,0.017,0,0.000869908
0.025974,-2.07333,-1.25151,43.9657,-0.0469665,0.151443,-0.241402,0.00371639,-0.338046,0,0.0527623,0,0.998607,0.017,0,0.00118284
0.027972,-2.30499,-1.30599,44.2298,-0.052214,0.164136,-0.241368,0.00371639,-0.338044,0,0.0529626,0,0.998597,0.017,0,0.000857758
0.02997,-2.6569,-1.48412,44.3949,-0.0601857,0.176097,-0.241334,0.00371639,-0.338041,0,0.0531629,0,0.998586,0.017,0,0.00214064
0.031968,-2.99756,-1.61278,44.0719,-0.0679025,0.160179,-0.2413,0.00371639,-0.338035,0,0.0533631,0,0.998575,0.017,0,0.00273114
0.033966,-3.51033,-1.78132,44.0308,-0.0795182,0.166897,-0.241266,0.00371639,-0.33803,0,0.0535634,0,0.998564,0.017,0,0.00198312
0.035964,-3.9844,-2.06834,44.1421,-0.0902571,0.174218,-0.241232,0.00371639,-0.338027,0,0.0537637,0,0.998554,0.017,0,0.00227135
0.037962,-4.39745,-2.19798,44.2197,-0.0996137,0.185378,-0.241198,0.00371639,-0.338021,0,0.053964,0,0.998543,0.017,0,0.00261514
0.03996,-4.69727,-2.43988,43.9963,-0.106405,0.197845,-0.241164,0.00371639,-0.338017,0,0.0541643,0,0.998532,0.017,0,0.00225851
0.041958,-5.03157,-2.5353,44.2423,-0.113978,0.210812,-0.24113,0.00371639,-0.338013,0,0.0543646,0,0.998521,0.017,0,0.00197602
0.043956,-5.32401,-2.6677,44.0981,-0.120603,0.137001,-0.241096,0.00371639,-0.338008,0,0.0545649,0,0.99851,0.017,0,0.00194166
0.045954,-5.6113,-2.79227,43.8895,-0.127111,0.132516,-0.241062,0.00371639,-0.338006,0,0.0547652,0,0.998499,0.017,0,0.000698448
0.047952,-5.845,-2.84215,43.3949,-0.132405,0.200102,-0.241028,0.00371639,-0.338007,0,0.0549654,0,0.998488,0.017,0,-0.00229431
0.04995,-5.71543,-2.85659,44.0656,-0.12947,0.129021,-0.240994,0.00371639,-0.338015,0,0.0551657,0,0.998477,0.017,0,-0.00580218
0.051948,-2.49616,-2.68044,43.1336,-0.0565447,0.15458,-0.24096,0.00371639,-0.338026,0,0.055366,0,0.998466,0.017,0,-0.00449782
0.053946,-1.26896,-2.12309,43.1017,-0.0287453,0.20072,-0.240926,0.00371639,-0.338041,0,0.0555663,0,0.998455,0.017,0,-0.0113993
0.055944,-1.09723,-1.6755,44.3861,-0.0248551,0.181144,-0.240892,0.00371639,-0.338067,0,0.0557665,0,0.998444,0.017,0,-0.0127654
0.057942,-0.946809,-1.21897,45.2874,-0.0214477,0.168976,-0.240858,0.00371639,-0.338086,0,0.0559668,0,0.998433,0.017,0,-0.00392295
0.05994,-0.899609,-1.52033,43.9075,-0.0203785,0.164884,-0.240824,0.00371639,-0.33809,0,0.056167,0,0.998421,0.017,0,-0.000830093
0.061938,-0.911403,-1.93647,44.1481,-0.0206457,0.161088,-0.240791,0.00371639,-0.338094,0,0.0563673,0,0.99841,0.017,0,-0.00335555
0.063936,-0.974883,-2.07396,44.855,-0.0220837,0.162062,-0.240757,0.00371639,-0.3381,0,0.0565676,0,0.998399,0.017,0,-0.00152907
0.065934,-0.984188,-2.24788,44.1852,-0.0222944,0.164546,-0.240723,0.00371639,-0.338097,0,0.0567678,0,0.998387,0.017,0,0.00275915
0.067932,-0.92704,-2.38253,43.7663,-0.0209999,0.166308,-0.240689,0.00371639,-0.338094,0,0.0569681,0,0.998376,0.017,0,0.000719833
0.06993,-1.22328,-2.69867,44.3537,-0.0277104,0.170517,-0.240655,0.00371639,-0.338093,0,0.0571683,0,0.998365,0.017,0,0.000965625
0.071928,-1.47417,-2.68843,44.2567,-0.0333939,0.176651,-0.240621,0.00371639,-0.338089,0,0.0573686,0,0.998353,0.017,0,0.00267211
0.073926,-1.65375,-2.82551,44.0038,-0.0374618,0.184223,-0.240587,0.00371639,-0.338083,0,0.0575688,0,0.998342,0.017,0,0.00234812
0.075924,-1.88148,-2.84555,44.3526,-0.0426205,0.19294,-0.240553,0.00371639,-0.33808,0,0.057769,0,0.99833,0.017,0,0.00145662
0.077922,-2.08139,-2.87866,44.2025,-0.0471489,0.203068,-0.240519,0.00371639,-0.338076,0,0.0579693,0,0.998318,0.017,0,0.00248192
0.07992,-2.21808,-2.92696,44.134,-0.0502453,0.214505,-0.240485,0.00371639,-0.338072,0,0.0581695,0,0.998307,0.017,0,0.00167103
0.081918,-2.31743,-3.04582,44.2071,-0.0524959,0.227413,-0.240451,0.00371639,-0.338069,0,0.0583698,0,0.998295,0.017,0,0.00143561
0.083916,-2.25029,-3.25358,44.2149,-0.0509749,0.241448,-0.240417,0.00371639,-0.338065,0,0.05857,0,0.998283,0.017,0,0.00254359
0.085914,-2.3235,-3.28943,44.0015,-0.0526333,0.256708,-0.240383,0.00371639,-0.33806,0,0.0587702,0,0.998272,0.017,0,0.00184424
0.087912,-2.52994,-3.38723,43.9024,-0.0573098,0.27294,-0.240349,0.00371639,-0.338058,0,0.0589704,0,0.99826,0.017,0,0.000572055
0.08991,-2.71369,-3.52954,44.3709,-0.0614722,0.289987,-0.240315,0.00371639,-0.338058,0,0.0591707,0,0.998248,0.017,0,0.000277661
0.091908,-2.49008,-3.51494,44.269,-0.0564067,0.218713,-0.240281,0.00371639,-0.338056,0,0.0593709,0,0.998236,0.017,0,0.00152131
0.093906,-2.46773,-3.32377,44.0071,-0.0559007,0.225916,-0.240247,0.00371639,-0.338052,0,0.0595711,0,0.998224,0.017,0,0.00170656
0.095904,-2.41597,-3.16778,43.9935,-0.0547282,0.232029,-0.240213,0.00371639,-0.33805,0,0.0597713,0,0.998212,0.017,0,0.000701365
0.097902,-2.29742,-2.72456,44.0102,-0.0520427,0.10422,-0.240179,0.00371639,-0.338049,0,0.0599715,0,0.9982,0.017,0,0.000401956
