t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,-0.0722902,0.26034,44.1669,-0.00163756,0.148048,-0.237012,0.000748338,-0.311234,0,0.0501581,0,0.998741,0.0241869,-0.00247438,-0.000135227
0.001998,-0.693831,0.133247,44.216,-0.0157171,0.14244,-0.236962,0.000748338,-0.311233,0,0.0503584,0,0.998731,0.0252,0,0.000262833
0.003996,-1.36223,0.119699,44.3612,-0.0308582,0.122544,-0.236912,0.000748338,-0.311233,0,0.0505588,0,0.998721,0.0252,0,-0.000362646
0.005994,-1.88997,0.326158,44.5929,-0.0428129,0.124243,-0.236861,0.000748338,-0.311233,0,0.0507591,0,0.998711,0.0252,0,0.000743132
0.007992,-2.02505,0.190598,44.3548,-0.0458727,0.125909,-0.236811,0.000748338,-0.311231,0,0.0509594,0,0.998701,0.0252,0,0.00151277
0.00999,-2.08168,-0.00470381,43.9959,-0.0471555,0.12471,-0.236761,0.000748338,-0.311227,0,0.0511598,0,0.998691,0.0252,0,0.00150559
0.011988,-2.29773,-0.232058,44.3503,-0.0520495,0.122921,-0.23671,0.000748338,-0.311225,0,0.0513601,0,0.99868,0.0252,0,0.00141905
0.013986,-2.4525,-0.339269,43.8453,-0.0555555,0.142442,-0.23666,0.000748338,-0.311222,0,0.0515604,0,0.99867,0.0252,0,0.00145286
0.015984,-2.43891,-0.553852,44.1604,-0.0552476,0.168196,-0.23661,0.000748338,-0.31122,0,0.0517607,0,0.998659,0.0252,0,0.000510374
0.017982,-2.3978,-0.747156,44.2941,-0.0543164,0.193751,-0.236559,0.000748338,-0.311218,0,0.051961,0,0.998649,0.0252,0,0.00103021
0.01998,-2.13314,-0.934619,43.9974,-0.0483212,0.216727,-0.236509,0.000748338,-0.311215,0,0.0521613,0,0.998639,0.0252,0,0.00180876
0.021978,-2.15039,-1.0241,44.0402,-0.048712,0.163858,-0.236459,0.000748338,-0.311213,0,0.0523616,0,0.998628,0.0252,0,0.000875805
0.023976,-2.03677,-1.12016,43.903,-0.0461382,0.182248,-0.236408,0.000748338,-0.311211,0,0.0525619,0,0.998618,0.0252,0,0.00035313
0.025974,-1.95958,-1.26388,44.1197,-0.0443896,0.200772,-0.236358,0.000748338,-0.31121,0,0.0527623,0,0.998607,0.0252,0,0.00115065
0.027972,-1.97474,-1.24477,44.1559,-0.044733,0.219386,-0.236308,0.000748338,-0.311207,0,0.0529626,0,0.998597,0.0252,0,0.00165142
0.02997,-1.99388,-1.18449,44.1476,-0.0451666,0.238056,-0.236257,0.000748338,-0.311204,0,0.0531629,0,0.998586,0.0252,0,0.00126648
0.031968,-2.22859,-1.19627,44.3623,-0.0504833,0.256765,-0.236207,0.000748338,-0.311202,0,0.0533631,0,0.998575,0.0252,0,0.00123446
0.033966,-2.44384,-1.24618,44.5779,-0.0553594,0.275485,-0.236157,0.000748338,-0.311199,0,0.0535634,0,0.998564,0.0252,0,0.00173337
0.035964,-2.43022,-1.4062,44.064,-0.0550509,0.157355,-0.236106,0.000748338,-0.311195,0,0.0537637,0,0.998554,0.0252,0,0.00202351
0.037962,-2.75604,-1.39132,44.1343,-0.0624315,0.172008,-0.236056,0.000748338,-0.311192,0,0.053964,0,0.998543,0.0252,0,0.00151069
