t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.0960015,0.128247,43.8433,0.00217469,0.30185,-0.241452,-0.000334773,-0.312762,0,0.0501581,0,0.998741,0.0176547,0.00191579,0.00176948
0.001998,0.208305,0.361559,43.859,0.00471865,0.197078,-0.241418,-0.000334773,-0.312761,0,0.0503584,0,0.998731,0.017,0,-0.00078381
0.003996,0.31349,0.355853,44.2398,0.00710136,0.194039,-0.241384,-0.000334773,-0.312765,0,0.0505588,0,0.998721,0.017,0,-0.00287876
0.005994,0.109282,0.366831,44.6781,0.00247552,0.181836,-0.24135,-0.000334773,-0.31277,0,0.0507591,0,0.998711,0.017,0,-0.0012244
0.007992,0.282944,0.452403,44.4782,0.00640943,0.186822,-0.241316,-0.000334773,-0.312769,0,0.0509594,0,0.998701,0.017,0,0.00204578
0.00999,0.36837,0.340222,43.8484,0.00834455,0.191171,-0.241282,-0.000334773,-0.312764,0,0.0511598,0,0.998691,0.017,0,0.00216736
0.011988,0.0546458,0.202073,43.8886,0.00123787,0.19328,-0.241248,-0.000334773,-0.312763,0,0.0513601,0,0.99868,0.017,0,-0.00101597
0.013986,-0.21878,0.322785,44.0126,-0.00495594,0.201423,-0.241214,-0.000334773,-0.312766,0,0.0515604,0,0.99867,0.017,0,-0.00183286
0.015984,-0.350832,0.425228,44.2995,-0.00794727,0.264433,-0.24118,-0.000334773,-0.312769,0,0.0517607,0,0.998659,0.017,0,-0.000462268
0.017982,-0.234917,0.564226,44.1851,-0.0053215,0.150001,-0.241146,-0.000334773,-0.312769,0,0.051961,0,0.998649,0.017,0,0.000307973
0.01998,0.00568153,0.735366,44.0815,0.000128702,0.167255,-0.241112,-0.000334773,-0.312768,0,0.0521613,0,0.998639,0.017,0,0.000449024
0.021978,-0.0834269,0.68641,44.21,-0.00188984,0.150674,-0.241078,-0.000334773,-0.312767,0,0.0523616,0,0.998628,0.017,0,0.0010394
0.023976,-0.277684,0.649261,43.8558,-0.00629026,0.161753,-0.241044,-0.000334773,-0.312765,0,0.0525619,0,0.998618,0.017,0,0.000734397
0.025974,-0.473691,0.386315,43.9515,-0.0107303,0.178322,-0.24101,-0.000334773,-0.312764,0,0.0527623,0,0.998607,0.017,0,7.59123e-05
0.027972,-0.804731,0.0815735,42.7708,-0.0182293,0.279113,-0.240976,-0.000334773,-0.312767,0,0.0529626,0,0.998597,0.017,0,-0.00498232
0.02997,0.0113016,0.651043,44.7597,0.000256011,0.303642,-0.240942,-0.000334773,-0.312782,0,0.0531629,0,0.998586,0.017,0,-0.00684722
