t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.129925,-0.016199,43.6984,0.00294314,0.10648,-0.236537,0.00226405,-0.310962,0,0.0501581,0,0.998741,0.0211334,-0.00102304,-5.37195e-06
0.001998,-0.175069,-0.401637,43.971,-0.00396577,0.0998415,-0.236491,0.00226405,-0.310963,0,0.0503584,0,0.998731,0.0231,0,-0.000401984
0.003996,0.073225,-1.36603,43.748,0.00165874,0.16789,-0.236444,0.00226405,-0.310965,0,0.0505588,0,0.998721,0.0231,0,-0.0020457
0.005994,-0.0812336,-1.51113,44.7258,-0.00184015,0.11225,-0.236398,0.00226405,-0.310969,0,0.0507591,0,0.998711,0.0231,0,-0.00112743
0.007992,0.385477,-1.69485,44.4101,0.00873206,0.125097,-0.236352,0.00226405,-0.310969,0,0.0509594,0,0.998701,0.0231,0,0.000739709
0.00999,0.206696,-1.5939,43.8588,0.00468221,0.13442,-0.236306,0.00226405,-0.310967,0,0.0511598,0,0.998691,0.0231,0,0.00111295
0.011988,-0.719681,-1.08378,42.7103,-0.0163027,0.218654,-0.23626,0.00226405,-0.31097,0,0.0513601,0,0.99868,0.0231,0,-0.0053381
0.013986,-0.932605,-1.18211,44.3099,-0.021126,0.116917,-0.236214,0.00226405,-0.310985,0,0.0515604,0,0.99867,0.0231,0,-0.00839312
0.015984,-1.07229,-1.30309,45.8542,-0.0242903,0.0978374,-0.236167,0.00226405,-0.310997,0,0.0517607,0,0.998659,0.0231,0,-0.00273395
0.017982,-1.00054,-1.27488,44.0454,-0.0226647,0.110329,-0.236121,0.00226405,-0.310997,0,0.051961,0,0.998649,0.0231,0,0.00177312
0.01998,-0.916393,-1.38203,43.3566,-0.0207587,0.107599,-0.236075,0.00226405,-0.310995,0,0.0521613,0,0.998639,0.0231,0,-0.000363788
0.021978,-0.730323,-1.46078,44.8736,-0.0165437,0.117897,-0.236029,0.00226405,-0.310997,0,0.0523616,0,0.998628,0.0231,0,-0.0012382
0.023976,-0.530315,-1.65392,44.539,-0.012013,0.129532,-0.235983,0.00226405,-0.310997,0,0.0525619,0,0.998618,0.0231,0,0.00213973
0.025974,-0.499708,-1.78851,43.474,-0.0113197,0.142075,-0.235937,0.00226405,-0.310991,0,0.0527623,0,0.998607,0.0231,0,0.00242358
0.027972,-0.682167,-1.77624,43.6489,-0.0154529,0.130058,-0.235891,0.00226405,-0.310988,0,0.0529626,0,0.998597,0.0231,0,0.00013305
0.02997,-0.655022,-1.87576,44.5441,-0.014838,0.134482,-0.235844,0.00226405,-0.310989,0,0.0531629,0,0.998586,0.0231,0,-0.000543663
0.031968,-0.565245,-1.75934,44.7546,-0.0128043,0.152864,-0.235798,0.00226405,-0.310988,0,0.0533631,0,0.998575,0.0231,0,0.00173952
0.033966,-0.454493,-1.73141,44.0398,-0.0102955,0.174381,-0.235752,0.00226405,-0.310984,0,0.0535634,0,0.998564,0.0231,0,0.00217597
0.035964,-0.506397,-1.73201,43.6198,-0.0114712,0.194404,-0.235706,0.00226405,-0.310981,0,0.0537637,0,0.998554,0.0231,0,0.000395566
0.037962,-0.593246,-1.76503,44.5809,-0.0134386,0.214653,-0.23566,0.00226405,-0.310981,0,0.053964,0,0.998543,0.0231,0,6.1226e-05
0.03996,-0.561449,-1.95594,44.3984,-0.0127183,0.233719,-0.235614,0.00226405,-0.31098,0,0.0541643,0,0.998532,0.0231,0,0.00145103
0.041958,-0.5789,-2.07767,43.9381,-0.0131136,0.252406,-0.235568,0.00226405,-0.310977,0,0.0543646,0,0.998521,0.0231,0,0.00142776
0.043956,-0.777593,-2.16564,44.0994,-0.0176145,0.120357,-0.235521,0.00226405,-0.310975,0,0.0545649,0,0.99851,0.0231,0,0.000219364
0.045954,-0.912272,-2.23984,44.2032,-0.0206654,0.0854608,-0.235475,0.00226405,-0.310975,0,0.0547652,0,0.998499,0.0231,0,0.000190212
0.047952,-1.49699,-2.24888,43.7721,-0.0339107,0.0954421,-0.235429,0.00226405,-0.310975,0,0.0549654,0,0.998488,0.0231,0,-0.000429528
0.04995,-1.82626,-2.21337,44.264,-0.0413697,0.0879556,-0.235383,0.00226405,-0.310976,0,0.0551657,0,0.998477,0.0231,0,-0.00070098
0.051948,-1.72375,-2.29244,44.5345,-0.0390474,0.0800688,-0.235337,0.00226405,-0.310977,0,0.055366,0,0.998466,0.0231,0,-8.24024e-05
0.053946,-1.47009,-2.14928,44.1824,-0.0333013,0.0975313,-0.235291,0.00226405,-0.310976,0,0.0555663,0,0.998455,0.0231,0,0.000696361
0.055944,-1.19734,-2.0202,43.9702,-0.0271229,0.0911376,-0.235244,0.00226405,-0.310975,0,0.0557665,0,0.998444,0.0231,0,0.000449108
0.057942,-1.19849,-2.22212,44.524,-0.0271489,0.108876,-0.235198,0.00226405,-0.310975,0,0.0559668,0,0.998433,0.0231,0,0.000391563
0.05994,-1.35945,-2.36059,43.8015,-0.0307951,0.126802,-0.235152,0.00226405,-0.310973,0,0.056167,0,0.998421,0.0231,0,0.00115315
0.061938,-1.67794,-2.74187,44.1571,-0.0380097,0.145418,-0.235106,0.00226405,-0.310971,0,0.0563673,0,0.99841,0.0231,0,0.000959646
0.063936,-1.75448,-2.96134,44.4556,-0.0397435,0.164345,-0.23506,0.00226405,-0.310969,0,0.0565676,0,0.998399,0.0231,0,0.00127141
0.065934,-1.91491,-3.10439,44.1565,-0.0433777,0.18375,-0.235014,0.00226405,-0.310965,0,0.0567678,0,0.998387,0.0231,0,0.00212092
0.067932,-1.98417,-3.21861,43.6636,-0.0449467,0.203253,-0.234968,0.00226405,-0.310961,0,0.0569681,0,0.998376,0.0231,0,0.00135764
0.06993,-2.08509,-3.12817,44.0837,-0.0472327,0.222824,-0.234921,0.00226405,-0.31096,0,0.0571683,0,0.998365,0.0231,0,-7.31644e-05
0.071928,-1.99028,-3.18216,44.221,-0.0450852,0.132769,-0.234875,0.00226405,-0.310961,0,0.0573686,0,0.998353,0.0231,0,-0.000271461
0.073926,-1.82295,-3.09037,44.317,-0.0412946,0.142222,-0.234829,0.00226405,-0.310961,0,0.0575688,0,0.998342,0.0231,0,-0.000450647
0.075924,-1.64416,-3.01153,44.5716,-0.0372445,0.153553,-0.234783,0.00226405,-0.310962,0,0.057769,0,0.99833,0.0231,0,-8.47928e-05
0.077922,-1.48898,-3.13441,44.2939,-0.0337293,0.165231,-0.234737,0.00226405,-0.310961,0,0.0579693,0,0.998318,0.0231,0,0.000960917
0.07992,-1.51626,-3.32336,44.1646,-0.0343473,0.178072,-0.234691,0.00226405,-0.310959,0,0.0581695,0,0.998307,0.0231,0,0.000843393
0.081918,-1.55557,-3.60423,44.0595,-0.0352377,0.191834,-0.234645,0.00226405,-0.310957,0,0.0583698,0,0.998295,0.0231,0,0.000682718
0.083916,-1.70484,-3.83553,44.0749,-0.0386192,0.134788,-0.234598,0.00226405,-0.310957,0,0.05857,0,0.998283,0.0231,0,0.000277407
0.085914,-1.80602,-4.28811,43.9754,-0.040911,0.137665,-0.234552,0.00226405,-0.310956,0,0.0587702,0,0.998272,0.0231,0,0.000313726
0.087912,-1.93137,-4.51395,43.9453,-0.0437505,0.113134,-0.234506,0.00226405,-0.310956,0,0.0589704,0,0.99826,0.0231,0,-0.000665789
0.08991,-1.93962,-4.55117,44.4642,-0.0439374,0.109043,-0.23446,0.00226405,-0.310958,0,0.0591707,0,0.998248,0.0231,0,-0.000861628
0.091908,-1.55482,-4.61018,44.1758,-0.0352207,0.119181,-0.234414,0.00226405,-0.310959,0,0.0593709,0,0.998236,0.0231,0,-0.000431324
0.093906,-1.61571,-4.67349,44.465,-0.0366002,0.131534,-0.234368,0.00226405,-0.31096,0,0.0595711,0,0.998224,0.0231,0,-0.000203572
0.095904,-1.71917,-4.76506,43.9673,-0.0389437,0.135568,-0.234321,0.00226405,-0.310959,0,0.0597713,0,0.998212,0.0231,0,0.000551504
