t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,-0.503531,1.35821,44.1803,-0.0114063,0.146442,-0.237987,0.00120489,-0.311256,0,0.0501581,0,0.998741,0.0271333,-0.00419413,-0.00738251
0.001998,1.1247,1.33295,44.8315,0.0254774,0.136884,-0.23795,0.00120489,-0.311269,0,0.0503584,0,0.998731,0.0189,0,-0.00451591
0.003996,2.30622,1.19007,45.1584,0.052242,0.13732,-0.237912,0.00120489,-0.311273,0,0.0505588,0,0.998721,0.0189,0,0.000658419
0.005994,2.94535,1.09097,44.1858,0.0667198,0.140573,-0.237874,0.00120489,-0.311269,0,0.0507591,0,0.998711,0.0189,0,0.00237135
0.007992,3.23412,1.03931,43.5671,0.0732612,0.0932493,-0.237836,0.00120489,-0.311266,0,0.0509594,0,0.998701,0.0189,0,0.000439334
0.00999,3.54903,1.08197,44.5054,0.0803948,0.103825,-0.237799,0.00120489,-0.311266,0,0.0511598,0,0.998691,0.0189,0,0.000333015
0.011988,3.96075,1.11109,44.3162,0.0897213,0.11462,-0.237761,0.00120489,-0.311264,0,0.0513601,0,0.99868,0.0189,0,0.00169288
0.013986,3.84346,1.22786,43.6546,0.0870644,0.120307,-0.237723,0.00120489,-0.311261,0,0.0515604,0,0.99867,0.0189,0,0.000884916
0.015984,3.58044,1.35753,44.4471,0.0811063,0.139011,-0.237685,0.00120489,-0.31126,0,0.0517607,0,0.998659,0.0189,0,0.000272314
0.017982,3.68907,1.34418,44.325,0.083567,0.159817,-0.237648,0.00120489,-0.311258,0,0.051961,0,0.998649,0.0189,0,0.00170599
0.01998,3.73545,1.35156,43.9681,0.0846177,0.0916905,-0.23761,0.00120489,-0.311254,0,0.0521613,0,0.998639,0.0189,0,0.00223643
0.021978,3.62172,1.2948,44.0032,0.0820414,0.110659,-0.237572,0.00120489,-0.31125,0,0.0523616,0,0.998628,0.0189,0,0.00140028
0.023976,3.88461,1.36061,44.0994,0.0879967,0.10624,-0.237534,0.00120489,-0.311248,0,0.0525619,0,0.998618,0.0189,0,0.00138391
0.025974,4.06424,1.32453,44.1568,0.0920658,0.129156,-0.237496,0.00120489,-0.311244,0,0.0527623,0,0.998607,0.0189,0,0.00245804
0.027972,4.29757,1.34664,44.1347,0.0973513,0.107031,-0.237459,0.00120489,-0.311239,0,0.0529626,0,0.998597,0.0189,0,0.00270207
0.02997,4.20432,1.38887,44.1134,0.0952388,0.117486,-0.237421,0.00120489,-0.311234,0,0.0531629,0,0.998586,0.0189,0,0.00178838
0.031968,4.16277,1.39443,44.3398,0.0942977,0.0990834,-0.237383,0.00120489,-0.311231,0,0.0533631,0,0.998575,0.0189,0,0.00167096
0.033966,4.19017,1.48004,44.4407,0.0949184,0.0944024,-0.237345,0.00120489,-0.311227,0,0.0535634,0,0.998564,0.0189,0,0.00204452
0.035964,4.25608,1.44378,44.0229,0.0964113,0.104101,-0.237308,0.00120489,-0.311223,0,0.0537637,0,0.998554,0.0189,0,0.00213004
0.037962,4.2389,1.56482,44.162,0.0960223,0.115075,-0.23727,0.00120489,-0.311219,0,0.053964,0,0.998543,0.0189,0,0.00170831
0.03996,4.15701,1.43526,43.9626,0.0941672,0.0979802,-0.237232,0.00120489,-0.311216,0,0.0541643,0,0.998532,0.0189,0,0.0010796
0.041958,4.26632,1.16446,44.3784,0.0966434,0.141745,-0.237194,0.00120489,-0.311214,0,0.0543646,0,0.998521,0.0189,0,0.00123579
0.043956,4.24819,1.11117,44.2656,0.0962327,0.193927,-0.237157,0.00120489,-0.311211,0,0.0545649,0,0.99851,0.0189,0,0.00186423
0.045954,4.19698,1.30741,43.9667,0.0950725,0.138126,-0.237119,0.00120489,-0.311207,0,0.0547652,0,0.998499,0.0189,0,0.0021095
0.047952,4.14352,1.17667,43.8588,0.0938617,0.124223,-0.237081,0.00120489,-0.311203,0,0.0549654,0,0.998488,0.0189,0,0.00158888
0.04995,4.09775,1.13518,44.1341,0.0928247,0.111333,-0.237043,0.00120489,-0.3112,0,0.0551657,0,0.998477,0.0189,0,0.00118094
0.051948,3.8753,1.04368,44.2341,0.0877857,0.10939,-0.237006,0.00120489,-0.311198,0,0.055366,0,0.998466,0.0189,0,0.001487
0.053946,3.86664,1.00289,44.2608,0.0875895,0.107073,-0.236968,0.00120489,-0.311195,0,0.0555663,0,0.998455,0.0189,0,0.00157871
0.055944,3.8073,0.833818,44.1629,0.0862452,0.100019,-0.23693,0.00120489,-0.311191,0,0.0557665,0,0.998444,0.0189,0,0.00176994
0.057942,3.88517,0.778402,44.2715,0.0880093,0.100164,-0.236892,0.00120489,-0.311188,0,0.0559668,0,0.998433,0.0189,0,0.00182405
0.05994,3.89879,0.773339,44.0186,0.0883178,0.113597,-0.236855,0.00120489,-0.311184,0,0.056167,0,0.998421,0.0189,0,0.00205057
0.061938,3.94951,0.740014,44.114,0.0894668,0.110186,-0.236817,0.00120489,-0.31118,0,0.0563673,0,0.99841,0.0189,0,0.0020606
0.063936,3.63349,0.744229,43.8761,0.0823082,0.115695,-0.236779,0.00120489,-0.311176,0,0.0565676,0,0.998399,0.0189,0,0.00115759
0.065934,3.50182,0.713188,44.1853,0.0793253,0.121234,-0.236741,0.00120489,-0.311175,0,0.0567678,0,0.998387,0.0189,0,0.000304126
0.067932,3.39204,0.843938,44.3431,0.0768386,0.126456,-0.236704,0.00120489,-0.311174,0,0.0569681,0,0.998376,0.0189,0,0.00128665
0.06993,3.43549,0.816326,44.2999,0.0778228,0.131791,-0.236666,0.00120489,-0.31117,0,0.0571683,0,0.998365,0.0189,0,0.00270936
0.071928,3.18334,0.906096,43.9112,0.072111,0.138721,-0.236628,0.00120489,-0.311165,0,0.0573686,0,0.998353,0.0189,0,0.00174413
0.073926,3.03067,0.889838,44.0475,0.0686526,0.147152,-0.23659,0.00120489,-0.311163,0,0.0575688,0,0.998342,0.0189,0,0.000332907
0.075924,3.10428,0.871077,44.6403,0.0703201,0.153185,-0.236553,0.00120489,-0.311162,0,0.057769,0,0.99833,0.0189,0,0.0012764
0.077922,3.11824,0.797177,44.3502,0.0706363,0.158339,-0.236515,0.00120489,-0.311158,0,0.0579693,0,0.998318,0.0189,0,0.0025513
0.07992,3.26057,0.918326,43.9905,0.0738605,0.162318,-0.236477,0.00120489,-0.311152,0,0.0581695,0,0.998307,0.0189,0,0.00221882
0.081918,3.5575,0.923315,44.0686,0.0805868,0.163951,-0.236439,0.00120489,-0.311149,0,0.0583698,0,0.998295,0.0189,0,0.00130687
0.083916,3.61785,1.03999,44.1633,0.0819539,0.163767,-0.236401,0.00120489,-0.311147,0,0.05857,0,0.998283,0.0189,0,0.00134618
0.085914,3.68296,1.16347,44.2404,0.0834287,0.183793,-0.236364,0.00120489,-0.311143,0,0.0587702,0,0.998272,0.0189,0,0.0020125
0.087912,3.7665,1.57242,43.8979,0.0853212,0.151774,-0.236326,0.00120489,-0.311139,0,0.0589704,0,0.99826,0.0189,0,0.00160917
0.08991,3.6837,1.63551,44.0838,0.0834455,0.166272,-0.236288,0.00120489,-0.311137,0,0.0591707,0,0.998248,0.0189,0,0.000659431
0.091908,3.6992,1.78533,44.2355,0.0837965,0.10798,-0.23625,0.00120489,-0.311136,0,0.0593709,0,0.998236,0.0189,0,0.00034741
0.093906,3.73305,1.80153,44.5296,0.0845634,0.120708,-0.236213,0.00120489,-0.311135,0,0.0595711,0,0.998224,0.0189,0,0.000925514
0.095904,4.08358,1.65753,44.1373,0.0925038,0.135946,-0.236175,0.00120489,-0.311132,0,0.0597713,0,0.998212,0.0189,0,0.00218467
0.097902,4.06192,1.70787,44.1926,0.0920131,0.0983319,-0.236137,0.00120489,-0.311127,0,0.0599715,0,0.9982,0.0189,0,0.00238846
0.0999,4.12985,1.74397,44.2247,0.0935519,0.11253,-0.236099,0.00120489,-0.311123,0,0.0601717,0,0.998188,0.0189,0,0.0016884
0.101898,3.96077,1.97173,44.2101,0.0897219,0.0743494,-0.236062,0.00120489,-0.31112,0,0.060372,0,0.998176,0.0189,0,0.00145322
0.103896,3.85918,1.86647,44.1567,0.0874206,0.0881019,-0.236024,0.00120489,-0.311117,0,0.0605722,0,0.998164,0.0189,0,0.00183248
0.105894,3.75708,1.88284,44.2037,0.0851077,0.108152,-0.235986,0.00120489,-0.311113,0,0.0607724,0,0.998152,0.0189,0,0.00216052
0.107892,3.27087,2.06305,43.5703,0.0740937,0.100666,-0.235948,0.00120489,-0.31111,0,0.0609726,0,0.998139,0.0189,0,0.000778696
0.10989,3.14388,2.27785,44.0033,0.0712172,0.0955341,-0.235911,0.00120489,-0.311109,0,0.0611728,0,0.998127,0.0189,0,-0.000297212
0.111888,3.11033,2.07572,44.3845,0.0704571,0.0900152,-0.235873,0.00120489,-0.31111,0,0.061373,0,0.998115,0.0189,0,-2.32212e-05
0.113886,2.92251,2.36728,43.869,0.0662025,0.109035,-0.235835,0.00120489,-0.31111,0,0.0615732,0,0.998103,0.0189,0,-0.000110411
0.115884,2.4133,2.59273,43.3341,0.0546676,0.128133,-0.235797,0.00120489,-0.311113,0,0.0617733,0,0.99809,0.0189,0,-0.00354265
0.117882,2.11473,3.05652,43.4818,0.0479042,0.147282,-0.23576,0.00120489,-0.311122,0,0.0619735,0,0.998078,0.0189,0,-0.00590465
0.11988,1.80136,2.71787,44.698,0.0408056,0.103633,-0.235722,0.00120489,-0.311135,0,0.0621737,0,0.998065,0.0189,0,-0.00559889
0.121878,1.82346,2.80932,44.4714,0.0413061,0.106203,-0.235684,0.00120489,-0.311143,0,0.0623739,0,0.998053,0.0189,0,-0.00317623
0.123876,2.35809,2.63931,44.2451,0.053417,0.116075,-0.235646,0.00120489,-0.311148,0,0.0625741,0,0.99804,0.0189,0,-0.00216918
0.125874,3.38143,1.9627,43.0438,0.0765983,0.129159,-0.235609,0.00120489,-0.311154,0,0.0627743,0,0.998028,0.0189,0,-0.00425127
0.127872,4.12243,2.04675,44.1889,0.0933839,0.107301,-0.235571,0.00120489,-0.311166,0,0.0629746,0,0.998015,0.0189,0,-0.00759658
0.12987,5.34853,2.08061,45.1281,0.121158,0.113724,-0.235533,0.00120489,-0.31118,0,0.0631749,0,0.998003,0.0189,0,-0.00505955
0.131868,5.78488,1.22887,44.5412,0.131043,0.146657,-0.235495,0.00120489,-0.311187,0,0.0633752,0,0.99799,0.0189,0,-0.00248451
0.133866,5.85435,0.807781,44.1057,0.132616,0.105824,-0.235457,0.00120489,-0.31119,0,0.0635755,0,0.997977,0.0189,0,-0.00117115
0.135864,6.39282,0.411581,44.4251,0.144814,0.0803966,-0.23542,0.00120489,-0.311191,0,0.0637758,0,0.997964,0.0189,0,0.00018456
0.137862,6.86923,0.418315,44.4699,0.155606,0.0994895,-0.235382,0.00120489,-0.31119,0,0.063976,0,0.997951,0.0189,0,0.00117551
0.13986,7.10526,0.712853,44.0547,0.160953,0.0943462,-0.235344,0.00120489,-0.311186,0,0.0641763,0,0.997939,0.0189,0,0.00214431
0.141858,7.21281,0.928471,44.0807,0.163389,0.102676,-0.235306,0.00120489,-0.311182,0,0.0643765,0,0.997926,0.0189,0,0.00177949
0.143856,7.31806,1.15994,44.2422,0.165773,0.112353,-0.235269,0.00120489,-0.311179,0,0.0645768,0,0.997913,0.0189,0,0.00141438
0.145854,7.37567,1.52038,44.3054,0.167078,0.122194,-0.235231,0.00120489,-0.311176,0,0.0647771,0,0.9979,0.0189,0,0.00222014
0.147852,7.40545,1.74574,44.0774,0.167753,0.132893,-0.235193,0.00120489,-0.311171,0,0.0649774,0,0.997887,0.0189,0,0.00264836
0.14985,7.26744,1.95414,43.8136,0.164627,0.14473,-0.235155,0.00120489,-0.311166,0,0.0651776,0,0.997874,0.0189,0,0.00166055
0.151848,7.27229,2.18133,44.1157,0.164736,0.0965481,-0.235118,0.00120489,-0.311163,0,0.0653778,0,0.997861,0.0189,0,0.00145767
0.153846,7.02896,2.38286,44.2514,0.159224,0.104073,-0.23508,0.00120489,-0.31116,0,0.065578,0,0.997847,0.0189,0,0.00182719
0.155844,6.70637,2.43631,44.0708,0.151917,0.120466,-0.235042,0.00120489,-0.311157,0,0.0657782,0,0.997834,0.0189,0,0.00155181
0.157842,6.28295,3.1017,43.63,0.142325,0.138758,-0.235004,0.00120489,-0.311154,0,0.0659783,0,0.997821,0.0189,0,0.000418594
0.15984,6.09603,3.71011,43.9668,0.138091,0.0917939,-0.234967,0.00120489,-0.311156,0,0.0661785,0,0.997808,0.0189,0,-0.00197964
0.161838,6.0073,4.18607,44.088,0.136081,0.0922392,-0.234929,0.00120489,-0.311161,0,0.0663787,0,0.997795,0.0189,0,-0.00230124
0.163836,6.33399,4.24019,44.519,0.143481,0.106368,-0.234891,0.00120489,-0.311164,0,0.0665789,0,0.997781,0.0189,0,-0.000987572
0.165834,6.36992,4.01503,44.2963,0.144295,0.121072,-0.234853,0.00120489,-0.311164,0,0.0667791,0,0.997768,0.0189,0,0.000953578
0.167832,6.51449,3.75541,44.1079,0.14757,0.139613,-0.234816,0.00120489,-0.311162,0,0.0669793,0,0.997754,0.0189,0,0.000740075
0.16983,6.93628,3.39211,44.1172,0.157125,0.158558,-0.234778,0.00120489,-0.311162,0,0.0671795,0,0.997741,0.0189,0,-2.39642e-05
0.171828,7.33108,3.26786,44.525,0.166068,0.177856,-0.23474,0.00120489,-0.311162,0,0.0673797,0,0.997727,0.0189,0,0.00036772
0.173826,7.52209,3.12255,44.2294,0.170395,0.197473,-0.234702,0.00120489,-0.31116,0,0.0675799,0,0.997714,0.0189,0,0.00164279
0.175824,7.54041,2.98933,43.7441,0.17081,0.217377,-0.234665,0.00120489,-0.311157,0,0.0677801,0,0.9977,0.0189,0,0.000966627
0.177822,7.60523,3.1015,43.871,0.172278,0.126241,-0.234627,0.00120489,-0.311157,0,0.0679802,0,0.997687,0.0189,0,-0.00090537
0.17982,7.77733,3.3842,44.4054,0.176177,0.13713,-0.234589,0.00120489,-0.311158,0,0.0681804,0,0.997673,0.0189,0,-0.00051093
0.181818,7.58978,3.39159,44.3296,0.171928,0.124635,-0.234551,0.00120489,-0.311158,0,0.0683806,0,0.997659,0.0189,0,0.000614065
0.183816,7.58772,3.26449,43.7403,0.171882,0.101518,-0.234514,0.00120489,-0.311157,0,0.0685808,0,0.997646,0.0189,0,0.000196962
0.185814,7.61297,3.59178,43.9084,0.172454,0.11299,-0.234476,0.00120489,-0.311158,0,0.068781,0,0.997632,0.0189,0,-0.00163636
0.187812,7.06611,3.64567,43.8566,0.160066,0.0988666,-0.234438,0.00120489,-0.311162,0,0.0689811,0,0.997618,0.0189,0,-0.0025543
0.18981,7.11393,3.64319,44.6209,0.161149,0.120139,-0.2344,0.00120489,-0.311167,0,0.0691812,0,0.997604,0.0189,0,-0.00162896
0.191808,7.39617,3.67609,44.1156,0.167543,0.129245,-0.234362,0.00120489,-0.31117,0,0.0693814,0,0.99759,0.0189,0,-0.00139233
0.193806,7.54237,3.50074,44.0127,0.170854,0.173361,-0.234325,0.00120489,-0.311172,0,0.0695816,0,0.997576,0.0189,0,-0.00149371
0.195804,7.32822,3.5331,43.8939,0.166003,0.150572,-0.234287,0.00120489,-0.311178,0,0.0697817,0,0.997562,0.0189,0,-0.00353688
0.197802,7.38878,3.65387,44.2091,0.167375,0.134071,-0.234249,0.00120489,-0.311185,0,0.0699818,0,0.997548,0.0189,0,-0.00358109
0.1998,7.64159,3.93809,44.9182,0.173102,0.107692,-0.234211,0.00120489,-0.31119,0,0.0701819,0,0.997534,0.0189,0,-0.000961749
0.201798,7.99571,3.93901,44.2674,0.181124,0.0962901,-0.234174,0.00120489,-0.31119,0,0.0703821,0,0.99752,0.0189,0,0.0010871
0.203796,8.05799,3.89913,43.5485,0.182535,0.0777213,-0.234136,0.00120489,-0.311188,0,0.0705822,0,0.997506,0.0189,0,-0.000263188
0.205794,7.9962,3.83718,44.3002,0.181135,0.0799034,-0.234098,0.00120489,-0.311191,0,0.0707823,0,0.997492,0.0189,0,-0.00175834
0.207792,8.12215,3.92027,44.7577,0.183988,0.0830404,-0.23406,0.00120489,-0.311192,0,0.0709824,0,0.997478,0.0189,0,0.00051035
0.20979,8.18115,3.99919,44.1165,0.185325,0.0931113,-0.234023,0.00120489,-0.311189,0,0.0711825,0,0.997463,0.0189,0,0.00231964
0.211788,8.31109,4.07169,43.9314,0.188268,0.109297,-0.233985,0.00120489,-0.311185,0,0.0713826,0,0.997449,0.0189,0,0.00133934
