t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,-0.0910017,-0.102827,43.9303,-0.00206143,0.0906948,-0.243306,0.00344952,-0.339287,0,0.0501581,0,0.998741,0.0121556,0.000352627,0.00191298
0.001998,-1.85738,-0.0298377,44.1003,-0.0420745,0.0934668,-0.243268,0.00344952,-0.339284,0,0.0503584,0,0.998731,0.0187,0,0.00132218
0.003996,-2.52621,-0.00604178,44.3534,-0.0572253,0.0957343,-0.243231,0.00344952,-0.339281,0,0.0505588,0,0.998721,0.0187,0,0.00254823
0.005994,-3.03164,0.0418982,44.1382,-0.0686746,0.0982033,-0.243193,0.00344952,-0.339275,0,0.0507591,0,0.998711,0.0187,0,0.00270602
0.007992,-3.59185,0.0189363,44.2989,-0.0813648,0.100771,-0.243156,0.00344952,-0.33927,0,0.0509594,0,0.998701,0.0187,0,0.00243566
0.00999,-4.21367,-0.109114,44.2288,-0.0954508,0.108881,-0.243119,0.00344952,-0.339264,0,0.0511598,0,0.998691,0.0187,0,0.00366509
0.011988,-4.83601,-0.201674,44.0683,-0.109548,0.123408,-0.243081,0.00344952,-0.339257,0,0.0513601,0,0.99868,0.0187,0,0.00326338
0.013986,-5.46718,-0.265146,43.9277,-0.123846,0.139714,-0.243044,0.00344952,-0.339252,0,0.0515604,0,0.99867,0.0187,0,0.00204835
0.015984,-5.85166,-0.279823,44.4399,-0.132555,0.157111,-0.243007,0.00344952,-0.339248,0,0.0517607,0,0.998659,0.0187,0,0.00252801
0.017982,-6.23019,-0.316816,44.1885,-0.14113,0.125663,-0.242969,0.00344952,-0.339241,0,0.051961,0,0.998649,0.0187,0,0.00376988
0.01998,-6.57136,-0.316171,44.0069,-0.148859,0.118531,-0.242932,0.00344952,-0.339234,0,0.0521613,0,0.998639,0.0187,0,0.0036021
0.021978,-7.01454,-0.318456,44.1688,-0.158898,0.109944,-0.242895,0.00344952,-0.339227,0,0.0523616,0,0.998628,0.0187,0,0.00297416
0.023976,-7.35492,-0.306963,44.0241,-0.166608,0.104234,-0.242857,0.00344952,-0.339221,0,0.0525619,0,0.998618,0.0187,0,0.00327247
0.025974,-7.63427,-0.226552,43.9923,-0.172936,0.113183,-0.24282,0.00344952,-0.339215,0,0.0527623,0,0.998607,0.0187,0,0.00290502
0.027972,-7.90267,-0.290072,44.1245,-0.179016,0.0918404,-0.242782,0.00344952,-0.33921,0,0.0529626,0,0.998597,0.0187,0,0.00186776
0.02997,-8.01787,-0.345403,44.2937,-0.181626,0.0938197,-0.242745,0.00344952,-0.339206,0,0.0531629,0,0.998586,0.0187,0,0.00205214
0.031968,-8.05167,-0.350669,44.3412,-0.182391,0.107859,-0.242708,0.00344952,-0.339202,0,0.0533631,0,0.998575,0.0187,0,0.00227235
0.033966,-8.07348,-0.254697,44.1868,-0.182885,0.120348,-0.24267,0.00344952,-0.339197,0,0.0535634,0,0.998564,0.0187,0,0.00273261
0.035964,-7.9829,-0.216611,44.0504,-0.180834,0.136075,-0.242633,0.00344952,-0.339192,0,0.0537637,0,0.998554,0.0187,0,0.00235136
0.037962,-8.05289,-0.118076,44.0861,-0.182419,0.146248,-0.242596,0.00344952,-0.339187,0,0.053964,0,0.998543,0.0187,0,0.00216818
0.03996,-8.18643,-0.0379548,44.1445,-0.185444,0.159712,-0.242558,0.00344952,-0.339184,0,0.0541643,0,0.998532,0.0187,0,0.00129651
0.041958,-8.33087,-0.0333522,44.3823,-0.188716,0.105593,-0.242521,0.00344952,-0.339181,0,0.0543646,0,0.998521,0.0187,0,0.0020615
0.043956,-8.52043,0.0079253,44.2972,-0.19301,0.124961,-0.242484,0.00344952,-0.339174,0,0.0545649,0,0.99851,0.0187,0,0.00402168
0.045954,-8.80081,-0.0963329,43.8195,-0.199361,0.127275,-0.242446,0.00344952,-0.339167,0,0.0547652,0,0.998499,0.0187,0,0.00333532
0.047952,-9.03301,-0.111161,44.0517,-0.204621,0.141877,-0.242409,0.00344952,-0.339162,0,0.0549654,0,0.998488,0.0187,0,0.00217038
0.04995,-9.32529,-0.0209518,44.4342,-0.211242,0.157385,-0.242372,0.00344952,-0.339156,0,0.0551657,0,0.998477,0.0187,0,0.00335251
0.051948,-9.37754,-0.0392204,44.0948,-0.212426,0.173892,-0.242334,0.00344952,-0.339148,0,0.055366,0,0.998466,0.0187,0,0.00439661
0.053946,-9.55834,-0.0663077,43.7271,-0.216521,0.192121,-0.242297,0.00344952,-0.339141,0,0.0555663,0,0.998455,0.0187,0,0.00199323
0.055944,-9.71588,-0.0747477,44.0148,-0.22009,0.211192,-0.242259,0.00344952,-0.33914,0,0.0557665,0,0.998444,0.0187,0,8.85028e-05
0.057942,-9.71969,0.100848,44.03,-0.220176,0.23063,-0.242222,0.00344952,-0.33914,0,0.0559668,0,0.998433,0.0187,0,-0.000500431
0.05994,-9.69282,0.355197,44.064,-0.219568,0.0861421,-0.242185,0.00344952,-0.339142,0,0.056167,0,0.998421,0.0187,0,-0.00150521
0.061938,-9.63177,0.456281,44.243,-0.218185,0.0930627,-0.242147,0.00344952,-0.339145,0,0.0563673,0,0.99841,0.0187,0,-0.000757023
0.063936,-9.20561,0.615174,43.9971,-0.208531,0.100269,-0.24211,0.00344952,-0.339147,0,0.0565676,0,0.998399,0.0187,0,-0.00166548
0.065934,-8.13947,0.524612,43.2926,-0.18438,0.208865,-0.242073,0.00344952,-0.339156,0,0.0567678,0,0.998387,0.0187,0,-0.00850053
0.067932,-6.679,0.0788414,43.1523,-0.151297,0.232599,-0.242035,0.00344952,-0.33918,0,0.0569681,0,0.998376,0.0187,0,-0.0159477
0.06993,-5.04984,1.25786,44.7654,-0.114392,0.202368,-0.241998,0.00344952,-0.339214,0,0.0571683,0,0.998365,0.0187,0,-0.0158558
0.071928,-4.98353,0.843287,44.1498,-0.11289,0.198814,-0.241961,0.00344952,-0.339237,0,0.0573686,0,0.998353,0.0187,0,-0.00876967
0.073926,-4.81913,0.552625,44.1627,-0.109166,0.176985,-0.241923,0.00344952,-0.339255,0,0.0575688,0,0.998342,0.0187,0,-0.00844646
0.075924,-4.88136,-0.152508,44.6778,-0.110576,0.156959,-0.241886,0.00344952,-0.339271,0,0.057769,0,0.99833,0.0187,0,-0.00702013
0.077922,-5.2427,-0.799379,44.7483,-0.118761,0.16396,-0.241849,0.00344952,-0.33928,0,0.0579693,0,0.998318,0.0187,0,-0.00144659
0.07992,-5.69067,-1.19803,43.8429,-0.128909,0.172791,-0.241811,0.00344952,-0.339282,0,0.0581695,0,0.998307,0.0187,0,-0.00168064
0.081918,-5.81731,-1.24782,44.1548,-0.131777,0.182976,-0.241774,0.00344952,-0.339287,0,0.0583698,0,0.998295,0.0187,0,-0.00281226
