t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.0430306,-0.110848,43.8561,0.000974757,0.235633,-0.241423,0.000715627,-0.312901,0,0.0501581,0,0.998741,0.0166359,0.000425521,0.000226425
0.001998,-0.305727,0.133707,44.1935,-0.00692553,0.240009,-0.241389,0.000715627,-0.312901,0,0.0503584,0,0.998731,0.017,0,-0.000140844
0.003996,-0.732845,0.125124,44.3649,-0.0166009,0.245919,-0.241355,0.000715627,-0.312901,0,0.0505588,0,0.998721,0.017,0,0.000548277
0.005994,-1.25141,0.347623,44.0599,-0.0283477,0.227747,-0.241321,0.000715627,-0.312901,0,0.0507591,0,0.998711,0.017,0,-0.000665499
0.007992,-1.39042,0.190436,43.9933,-0.0314966,0.221702,-0.241287,0.000715627,-0.312904,0,0.0509594,0,0.998701,0.017,0,-0.00274928
0.00999,-1.10847,0.527372,44.2275,-0.0251097,0.217332,-0.241253,0.000715627,-0.312909,0,0.0511598,0,0.998691,0.017,0,-0.00218745
0.011988,-0.530804,0.594119,44.5453,-0.0120241,0.214776,-0.241219,0.000715627,-0.312913,0,0.0513601,0,0.99868,0.017,0,-0.00111514
0.013986,-0.105453,0.699966,43.8914,-0.00238878,0.21413,-0.241185,0.000715627,-0.312913,0,0.0515604,0,0.99867,0.017,0,0.00022805
0.015984,-0.0550386,0.734725,44.1009,-0.00124677,0.21721,-0.241151,0.000715627,-0.312913,0,0.0517607,0,0.998659,0.017,0,-0.000166544
0.017982,0.148905,0.741388,43.9346,0.00337308,0.215679,-0.241117,0.000715627,-0.312915,0,0.051961,0,0.998649,0.017,0,-0.00149716
0.01998,0.233227,0.94308,44.3651,0.0052832,0.216528,-0.241083,0.000715627,-0.312918,0,0.0521613,0,0.998639,0.017,0,-0.00110019
0.021978,0.146325,0.943826,44.2182,0.00331464,0.217407,-0.241049,0.000715627,-0.312919,0,0.0523616,0,0.998628,0.017,0,6.72048e-05
0.023976,-0.0192724,0.992293,43.6322,-0.00043657,0.218665,-0.241015,0.000715627,-0.312919,0,0.0525619,0,0.998618,0.017,0,-0.000434824
0.025974,-0.250492,1.05454,43.9455,-0.00567429,0.220344,-0.240981,0.000715627,-0.312921,0,0.0527623,0,0.998607,0.017,0,-0.00168291
0.027972,-0.449946,1.04021,44.2349,-0.0101925,0.222553,-0.240947,0.000715627,-0.312925,0,0.0529626,0,0.998597,0.017,0,-0.00211556
0.02997,-0.664921,0.82795,44.2445,-0.0150622,0.225243,-0.240913,0.000715627,-0.312928,0,0.0531629,0,0.998586,0.017,0,-0.00105129
0.031968,-0.801382,0.595842,44.1312,-0.0181534,0.208797,-0.240879,0.000715627,-0.31293,0,0.0533631,0,0.998575,0.017,0,-0.00114524
0.033966,-0.917485,0.466367,44.3523,-0.0207834,0.221168,-0.240845,0.000715627,-0.312933,0,0.0535634,0,0.998564,0.017,0,-0.000917806
0.035964,-1.01986,0.30738,44.31,-0.0231025,0.232666,-0.240811,0.000715627,-0.312934,0,0.0537637,0,0.998554,0.017,0,5.40767e-05
0.037962,-1.12951,0.064138,44.2948,-0.0255864,0.242293,-0.240777,0.000715627,-0.312932,0,0.053964,0,0.998543,0.017,0,0.00190332
0.03996,-1.287,0.0370593,43.9617,-0.029154,0.221638,-0.240743,0.000715627,-0.312929,0,0.0541643,0,0.998532,0.017,0,0.00121744
0.041958,-1.54993,0.00538117,43.7887,-0.0351099,0.214665,-0.240709,0.000715627,-0.312928,0,0.0543646,0,0.998521,0.017,0,-0.00123454
0.043956,-1.66064,0.193338,44.281,-0.0376179,0.229338,-0.240675,0.000715627,-0.312932,0,0.0545649,0,0.99851,0.017,0,-0.00234844
0.045954,-1.66528,0.0358157,44.1666,-0.0377229,0.248565,-0.240641,0.000715627,-0.312936,0,0.0547652,0,0.998499,0.017,0,-0.00149109
0.047952,-1.55029,-0.0521857,44.0953,-0.0351182,0.214447,-0.240608,0.000715627,-0.312938,0,0.0549654,0,0.998488,0.017,0,-0.000203401
