t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0.501498,4.39055,-0.143366,43.7841,0.0994575,0.217512,-0.234906,-0.00116107,-0.311996,0,0.100327,0,0.994955,0.0153,0.0,-0.00345439
0.503496,4.63171,-0.00726154,44.2949,0.10492,0.234847,-0.234876,-0.00116107,-0.312003,0,0.100525,0,0.994934,0.0153,0.0,-0.00216763
0.505494,4.73127,0.0921947,44.617,0.107176,0.252413,-0.234845,-0.00116107,-0.312004,0,0.100724,0,0.994914,0.0153,0.0,0.0010956
0.507492,4.97827,-0.035917,44.1153,0.112771,0.270287,-0.234814,-0.00116107,-0.312,0,0.100922,0,0.994894,0.0153,0.0,0.00254738
0.50949,4.84308,-0.106352,43.7814,0.109709,0.288536,-0.234784,-0.00116107,-0.311995,0,0.101121,0,0.994874,0.0153,0.0,0.00216404
0.511488,4.45486,-0.0144412,44.3113,0.100914,0.290264,-0.234753,-0.00116107,-0.311991,0,0.101319,0,0.994854,0.0153,0.0,0.00153637
0.513486,4.33612,0.0496399,44.1162,0.0982244,0.307627,-0.234723,-0.00116107,-0.311987,0,0.101518,0,0.994834,0.0153,0.0,0.00259586
0.515484,4.21107,0.0885111,44.0601,0.0953918,0.294092,-0.234692,-0.00116107,-0.311982,0,0.101716,0,0.994814,0.0153,0.0,0.0029454
0.517482,4.11508,0.214197,44.1838,0.0932173,0.307351,-0.234662,-0.00116107,-0.311976,0,0.101914,0,0.994793,0.0153,0.0,0.00267889
0.51948,3.98097,0.213228,44.032,0.0901794,0.319969,-0.234631,-0.00116107,-0.311972,0,0.102113,0,0.994773,0.0153,0.0,0.00152456
0.521478,3.88119,0.459076,44.032,0.0879192,0.268195,-0.2346,-0.00116107,-0.311969,0,0.102311,0,0.994752,0.0153,0.0,0.000957131
0.523476,3.75391,0.631576,44.0467,0.0850359,0.20853,-0.23457,-0.00116107,-0.311968,0,0.10251,0,0.994732,0.0153,0.0,0.000740408
0.525474,3.505,0.654883,44.11,0.0793975,0.225702,-0.234539,-0.00116107,-0.311966,0,0.102708,0,0.994712,0.0153,0.0,0.00061123
0.527472,3.25935,0.81675,44.0148,0.0738327,0.243485,-0.234509,-0.00116107,-0.311965,0,0.102906,0,0.994691,0.0153,0.0,0.000857331
0.52947,3.26279,0.697767,44.2482,0.0739107,0.261504,-0.234478,-0.00116107,-0.311964,0,0.103105,0,0.994671,0.0153,0.0,0.000146323
0.531468,3.13467,0.73509,44.1582,0.0710085,0.279471,-0.234448,-0.00116107,-0.311964,0,0.103303,0,0.99465,0.0153,0.0,-0.000132368
0.533466,3.69278,0.482604,44.4371,0.0836511,0.235942,-0.234417,-0.00116107,-0.311965,0,0.103502,0,0.994629,0.0153,0.0,-0.000589176
0.535464,3.24985,0.196051,44.0981,0.0736176,0.240926,-0.234387,-0.00116107,-0.311966,0,0.1037,0,0.994609,0.0153,0.0,-0.000454723
0.537462,3.86445,0.413106,44.1161,0.0875399,0.229159,-0.234356,-0.00116107,-0.311967,0,0.103898,0,0.994588,0.0153,0.0,-0.000851948
0.53946,4.32623,0.335469,44.1099,0.0980004,0.240635,-0.234325,-0.00116107,-0.311969,0,0.104097,0,0.994567,0.0153,0.0,-0.00133875
0.541458,5.05336,0.416285,44.4506,0.114472,0.251204,-0.234295,-0.00116107,-0.311972,0,0.104295,0,0.994546,0.0153,0.0,-0.00162864
0.543456,5.42842,0.380516,43.7912,0.122968,0.261765,-0.234264,-0.00116107,-0.311976,0,0.104493,0,0.994526,0.0153,0.0,-0.00217269
0.545454,5.45902,0.814278,44.3729,0.123661,0.273381,-0.234234,-0.00116107,-0.31198,0,0.104692,0,0.994505,0.0153,0.0,-0.00130614
0.547452,5.47261,1.13377,44.6827,0.123969,0.223728,-0.234203,-0.00116107,-0.311982,0,0.10489,0,0.994484,0.0153,0.0,-0.000105913
0.54945,5.30869,1.64472,43.7321,0.120256,0.226193,-0.234173,-0.00116107,-0.311981,0,0.105089,0,0.994463,0.0153,0.0,-2.91531e-05
0.551448,5.26895,2.12929,43.9698,0.119355,0.236714,-0.234142,-0.00116107,-0.311982,0,0.105287,0,0.994442,0.0153,0.0,-0.00131169
0.553446,5.20232,2.27924,44.1701,0.117846,0.246174,-0.234111,-0.00116107,-0.311986,0,0.105485,0,0.994421,0.0153,0.0,-0.00255279
0.555444,5.43792,2.41957,44.2397,0.123183,0.249223,-0.234081,-0.00116107,-0.311991,0,0.105684,0,0.9944,0.0153,0.0,-0.00173403
0.557442,5.68507,2.06618,44.3307,0.128782,0.271476,-0.23405,-0.00116107,-0.311994,0,0.105882,0,0.994379,0.0153,0.0,-0.00102976
0.55944,5.94429,1.93207,44.2727,0.134654,0.206036,-0.23402,-0.00116107,-0.311994,0,0.10608,0,0.994358,0.0153,0.0,9.5366e-05
0.561438,5.78272,2.13177,44.1577,0.130994,0.226887,-0.233989,-0.00116107,-0.311994,0,0.106278,0,0.994336,0.0153,0.0,0.000458727
0.563436,5.48766,2.11886,44.2618,0.12431,0.245971,-0.233959,-0.00116107,-0.311992,0,0.106477,0,0.994315,0.0153,0.0,0.00165176
0.565434,5.26951,2.22948,44.4258,0.119368,0.238142,-0.233928,-0.00116107,-0.311987,0,0.106675,0,0.994294,0.0153,0.0,0.00270988
0.567432,4.87704,2.21326,43.8971,0.110478,0.257644,-0.233898,-0.00116107,-0.311981,0,0.106873,0,0.994273,0.0153,0.0,0.00270287
0.56943,4.48874,2.3408,43.6712,0.101682,0.278015,-0.233867,-0.00116107,-0.311977,0,0.107072,0,0.994251,0.0153,0.0,0.00125603
0.571428,3.84425,2.65179,44.0887,0.0870824,0.292057,-0.233836,-0.00116107,-0.311977,0,0.10727,0,0.99423,0.0153,0.0,-0.00137898
0.573426,3.75528,2.83757,44.1309,0.0850669,0.30662,-0.233806,-0.00116107,-0.31198,0,0.107468,0,0.994209,0.0153,0.0,-0.000731552
0.575424,3.7002,2.82672,44.2573,0.0838193,0.319483,-0.233775,-0.00116107,-0.31198,0,0.107667,0,0.994187,0.0153,0.0,0.000944639
0.577422,3.77919,2.9685,43.9542,0.0856085,0.327821,-0.233745,-0.00116107,-0.311977,0,0.107865,0,0.994166,0.0153,0.0,0.00135126
0.57942,3.65626,3.21316,44.1182,0.0828239,0.329503,-0.233714,-0.00116107,-0.311975,0,0.108063,0,0.994144,0.0153,0.0,0.00040151
0.581418,2.9192,3.30253,44.1255,0.0661275,0.351008,-0.233684,-0.00116107,-0.311976,0,0.108261,0,0.994122,0.0153,0.0,-0.000782774
0.583416,2.8748,3.48635,44.0135,0.0651217,0.285185,-0.233653,-0.00116107,-0.311978,0,0.10846,0,0.994101,0.0153,0.0,-0.000890878
0.585414,2.51724,3.56849,44.2975,0.0570221,0.301519,-0.233622,-0.00116107,-0.311979,0,0.108658,0,0.994079,0.0153,0.0,-0.000776701
0.587412,2.52899,3.60677,44.3049,0.0572882,0.192614,-0.233592,-0.00116107,-0.31198,0,0.108856,0,0.994058,0.0153,0.0,0.000191569
0.58941,2.69845,3.63375,44.2296,0.0611269,0.189931,-0.233561,-0.00116107,-0.311978,0,0.109054,0,0.994036,0.0153,0.0,0.00142015
0.591408,2.63525,3.60749,44.0108,0.0596954,0.178676,-0.233531,-0.00116107,-0.311976,0,0.109253,0,0.994014,0.0153,0.0,0.000447571
0.593406,2.69475,3.67999,44.0263,0.0610432,0.197857,-0.2335,-0.00116107,-0.311976,0,0.109451,0,0.993992,0.0153,0.0,-0.00104956
0.595404,2.42436,3.86214,44.3494,0.0549182,0.155958,-0.23347,-0.00116107,-0.311978,0,0.109649,0,0.99397,0.0153,0.0,-0.000934662
0.597402,2.43164,3.74689,44.2596,0.055083,0.176031,-0.233439,-0.00116107,-0.311979,0,0.109847,0,0.993949,0.0153,0.0,0.000305862
0.5994,1.5841,3.53454,43.8536,0.035884,0.193053,-0.233409,-0.00116107,-0.311979,0,0.110046,0,0.993927,0.0153,0.0,-0.00115505
0.601398,1.64816,3.42608,43.4891,0.0373352,0.141856,-0.233378,-0.00116107,-0.311983,0,0.110244,0,0.993905,0.0153,0.0,-0.00300066
0.603396,0.916426,3.32319,44.3368,0.0207595,0.160052,-0.233347,-0.00116107,-0.311993,0,0.110442,0,0.993883,0.0153,0.0,-0.00521404
