t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.45367,-0.384521,44.0594,0.0102768,0.322215,-0.242707,0.00209698,-0.338665,0,0.0501581,0,0.998741,0.00250163,-0.00107496,-0.00591547
0.001998,0.0578529,-0.702551,44.4137,0.00131052,0.20403,-0.24269,0.00209698,-0.338674,0,0.0503584,0,0.998731,0.0085,0,-0.0026567
0.003996,0.433823,-0.521174,44.1801,0.00982722,0.104235,-0.242673,0.00209698,-0.338678,0,0.0505588,0,0.998721,0.0085,0,-0.00156524
0.005994,0.745077,-0.555691,44.2541,0.0168779,0.118008,-0.242656,0.00209698,-0.338683,0,0.0507591,0,0.998711,0.0085,0,-0.00286205
0.007992,0.997784,-0.719446,44.3794,0.0226024,0.121451,-0.242639,0.00209698,-0.338688,0,0.0509594,0,0.998701,0.0085,0,-0.00274422
0.00999,1.12515,-1.01238,43.8743,0.0254877,0.141072,-0.242622,0.00209698,-0.338694,0,0.0511598,0,0.998691,0.0085,0,-0.00299989
0.011988,0.687594,-1.01912,44.1147,0.0155758,0.147877,-0.242605,0.00209698,-0.338701,0,0.0513601,0,0.99868,0.0085,0,-0.00374918
0.013986,0.702761,-1.09042,44.0244,0.0159194,0.161545,-0.242588,0.00209698,-0.338707,0,0.0515604,0,0.99867,0.0085,0,-0.00208933
0.015984,0.633147,-1.37274,44.1934,0.0143424,0.176394,-0.242571,0.00209698,-0.338711,0,0.0517607,0,0.998659,0.0085,0,-0.00287808
0.017982,0.768666,-1.29368,44.1489,0.0174123,0.169887,-0.242554,0.00209698,-0.338717,0,0.051961,0,0.998649,0.0085,0,-0.0028912
0.01998,0.610864,-1.58845,43.8943,0.0138377,0.159006,-0.242537,0.00209698,-0.338722,0,0.0521613,0,0.998639,0.0085,0,-0.00226684
0.021978,-0.0957949,-1.93038,44.3165,-0.00217001,0.143937,-0.24252,0.00209698,-0.338729,0,0.0523616,0,0.998628,0.0085,0,-0.00422908
0.023976,0.818126,-1.7364,44.0707,0.0185327,0.156807,-0.242503,0.00209698,-0.338737,0,0.0525619,0,0.998618,0.0085,0,-0.00382392
0.025974,1.108,-1.39313,44.3643,0.0250992,0.170617,-0.242486,0.00209698,-0.338743,0,0.0527623,0,0.998607,0.0085,0,-0.00268305
0.027972,1.88647,-1.04436,44.3022,0.0427336,0.143682,-0.242469,0.00209698,-0.338747,0,0.0529626,0,0.998597,0.0085,0,-0.00149932
0.02997,2.60028,-0.693841,44.1867,0.0589031,0.114834,-0.242452,0.00209698,-0.33875,0,0.0531629,0,0.998586,0.0085,0,-0.00178297
0.031968,3.6712,-0.644966,44.48,0.0831623,0.134361,-0.242435,0.00209698,-0.338754,0,0.0533631,0,0.998575,0.0085,0,-0.00169575
0.033966,4.13934,-0.111003,44.364,0.093767,0.128305,-0.242418,0.00209698,-0.338756,0,0.0535634,0,0.998564,0.0085,0,-0.000857766
0.035964,4.35114,0.230434,43.7778,0.0985647,0.147887,-0.242401,0.00209698,-0.338757,0,0.0537637,0,0.998554,0.0085,0,-0.000594602
0.037962,4.61377,0.450624,44.0597,0.104514,0.167476,-0.242384,0.00209698,-0.33876,0,0.053964,0,0.998543,0.0085,0,-0.00250932
0.03996,4.5416,0.496795,44.1854,0.102879,0.187068,-0.242367,0.00209698,-0.338766,0,0.0541643,0,0.998532,0.0085,0,-0.00291286
0.041958,5.1312,0.879684,44.3036,0.116235,0.206663,-0.24235,0.00209698,-0.33877,0,0.0543646,0,0.998521,0.0085,0,-0.000537217
0.043956,5.50124,0.923354,44.1184,0.124618,0.124412,-0.242333,0.00209698,-0.338771,0,0.0545649,0,0.99851,0.0085,0,-0.000389176
0.045954,5.7908,1.12313,44.0409,0.131177,0.141894,-0.242316,0.00209698,-0.338773,0,0.0547652,0,0.998499,0.0085,0,-0.00153988
0.047952,5.56566,1.25744,43.9626,0.126077,0.160816,-0.2423,0.00209698,-0.338776,0,0.0549654,0,0.998488,0.0085,0,-0.00199824
0.04995,5.49234,1.31594,44.2999,0.124416,0.179922,-0.242283,0.00209698,-0.33878,0,0.0551657,0,0.998477,0.0085,0,-0.00128653
0.051948,5.16817,1.12451,44.1418,0.117073,0.199164,-0.242266,0.00209698,-0.338782,0,0.055366,0,0.998466,0.0085,0,-0.000814168
0.053946,5.12563,1.16242,44.1993,0.116109,0.108812,-0.242249,0.00209698,-0.338784,0,0.0555663,0,0.998455,0.0085,0,-0.0011393
0.055944,5.28403,1.10114,44.0871,0.119697,0.0986253,-0.242232,0.00209698,-0.338785,0,0.0557665,0,0.998444,0.0085,0,-0.00064721
0.057942,5.64677,1.22758,44.2226,0.127914,0.109005,-0.242215,0.00209698,-0.338785,0,0.0559668,0,0.998433,0.0085,0,0.000492977
