t,f_x,f_y,f_z,d_c,v_max,pos_x,pos_y,pos_z,oriq_x,oriq_y,oriq_z,oriq_w,vel_x,vel_y,vel_z
0,0.0572908,0.0211764,43.781,0.00129779,0.130847,-0.237306,0.00228372,-0.311058,0,0.0501581,0,0.998741,0.0237585,-0.000442257,0.00262515
0.001998,2.5689,0.0151374,43.5348,0.0581924,0.138612,-0.237276,0.00228372,-0.311055,0,0.0503584,0,0.998731,0.0147,0,3.78374e-05
0.003996,3.53478,0.395749,44.0196,0.0800721,0.147042,-0.237247,0.00228372,-0.311057,0,0.0505588,0,0.998721,0.0147,0,-0.00173165
0.005994,4.49829,0.774846,44.5398,0.101898,0.156437,-0.237218,0.00228372,-0.31106,0,0.0507591,0,0.998711,0.0147,0,-0.00134819
0.007992,4.92983,1.12432,44.1912,0.111674,0.166753,-0.237188,0.00228372,-0.311062,0,0.0509594,0,0.998701,0.0147,0,-0.000865968
0.00999,5.3043,1.44676,44.0934,0.120156,0.0655615,-0.237159,0.00228372,-0.311064,0,0.0511598,0,0.998691,0.0147,0,-0.00094223
0.011988,5.6189,1.352,44.2638,0.127283,0.0790463,-0.23713,0.00228372,-0.311066,0,0.0513601,0,0.99868,0.0147,0,-0.000989357
0.013986,5.6721,1.27349,44.0238,0.128488,0.105028,-0.2371,0.00228372,-0.311068,0,0.0515604,0,0.99867,0.0147,0,-0.00137
0.015984,5.8298,1.22295,44.2949,0.13206,0.150897,-0.237071,0.00228372,-0.311071,0,0.0517607,0,0.998659,0.0147,0,-0.0012687
0.017982,6.11786,0.987556,43.4597,0.138586,0.146872,-0.237041,0.00228372,-0.311074,0,0.051961,0,0.998649,0.0147,0,-0.00212662
0.01998,6.05734,1.25767,43.3513,0.137215,0.101238,-0.237012,0.00228372,-0.311082,0,0.0521613,0,0.998639,0.0147,0,-0.00645238
0.021978,5.00071,1.20115,43.2963,0.113279,0.0953014,-0.236983,0.00228372,-0.311098,0,0.0523616,0,0.998628,0.0147,0,-0.0102287
0.023976,4.8955,1.47217,45.2731,0.110896,0.109623,-0.236953,0.00228372,-0.311118,0,0.0525619,0,0.998618,0.0147,0,-0.00792862
0.025974,5.31142,0.987045,45.5218,0.120318,0.0999325,-0.236924,0.00228372,-0.311126,0,0.0527623,0,0.998607,0.0147,0,-0.000391125
0.027972,5.44799,0.663167,43.5794,0.123411,0.0846638,-0.236895,0.00228372,-0.311123,0,0.0529626,0,0.998597,0.0147,0,0.00165709
0.02997,5.63606,0.587656,43.4771,0.127671,0.0944999,-0.236865,0.00228372,-0.311124,0,0.0531629,0,0.998586,0.0147,0,-0.00217723
0.031968,6.29101,0.677681,45.0795,0.142508,0.110474,-0.236836,0.00228372,-0.311129,0,0.0533631,0,0.998575,0.0147,0,-0.00170887
0.033966,6.7436,0.530064,44.8961,0.15276,0.114712,-0.236806,0.00228372,-0.311129,0,0.0535634,0,0.998564,0.0147,0,0.00194099
0.035964,7.06189,0.455483,43.259,0.15997,0.0878687,-0.236777,0.00228372,-0.311124,0,0.0537637,0,0.998554,0.0147,0,0.00129764
0.037962,7.03985,0.511703,44.0203,0.159471,0.104787,-0.236748,0.00228372,-0.311125,0,0.053964,0,0.998543,0.0147,0,-0.00201481
0.03996,7.51178,0.525178,44.8573,0.170161,0.122542,-0.236718,0.00228372,-0.311128,0,0.0541643,0,0.998532,0.0147,0,-0.000351649
0.041958,8.04107,0.444402,44.4576,0.182151,0.138641,-0.236689,0.00228372,-0.311126,0,0.0543646,0,0.998521,0.0147,0,0.00280506
0.043956,8.08509,0.256229,43.4413,0.183148,0.156805,-0.23666,0.00228372,-0.31112,0,0.0545649,0,0.99851,0.0147,0,0.00150184
0.045954,8.41322,0.337412,43.7754,0.190581,0.175056,-0.23663,0.00228372,-0.311121,0,0.0547652,0,0.998499,0.0147,0,-0.00161154
0.047952,8.75951,0.34559,44.5609,0.198426,0.193579,-0.236601,0.00228372,-0.311124,0,0.0549654,0,0.998488,0.0147,0,-0.000849641
0.04995,8.95327,0.544823,44.2906,0.202815,0.182073,-0.236572,0.00228372,-0.311123,0,0.0551657,0,0.998477,0.0147,0,0.00124752
0.051948,8.96953,0.471659,43.8528,0.203183,0.199166,-0.236542,0.00228372,-0.31112,0,0.055366,0,0.998466,0.0147,0,0.00114004
0.053946,9.20195,0.625959,43.7334,0.208448,0.0964733,-0.236513,0.00228372,-0.31112,0,0.0555663,0,0.998455,0.0147,0,-0.000577291
0.055944,9.42252,0.523536,44.3634,0.213445,0.0988891,-0.236483,0.00228372,-0.311123,0,0.0557665,0,0.998444,0.0147,0,-0.00200293
0.057942,9.46203,0.370601,44.1429,0.21434,0.117223,-0.236454,0.00228372,-0.311125,0,0.0559668,0,0.998433,0.0147,0,-0.0012167
0.05994,9.2977,0.35328,43.9012,0.210617,0.132769,-0.236425,0.00228372,-0.311128,0,0.056167,0,0.998421,0.0147,0,-0.00108711
0.061938,9.48827,0.595778,44.2746,0.214934,0.146813,-0.236395,0.00228372,-0.31113,0,0.0563673,0,0.99841,0.0147,0,-0.000819779
0.063936,9.34222,0.848814,43.7952,0.211626,0.108445,-0.236366,0.00228372,-0.311132,0,0.0565676,0,0.998399,0.0147,0,-0.0019926
0.065934,9.27054,0.968032,44.086,0.210002,0.0808068,-0.236337,0.00228372,-0.311137,0,0.0567678,0,0.998387,0.0147,0,-0.00325268
0.067932,9.47371,0.500365,44.1126,0.214604,0.11025,-0.236307,0.00228372,-0.311143,0,0.0569681,0,0.998376,0.0147,0,-0.0025426
0.06993,9.63559,0.740491,44.518,0.218271,0.0835905,-0.236278,0.00228372,-0.311146,0,0.0571683,0,0.998365,0.0147,0,2.81172e-05
0.071928,9.51491,0.408152,43.1815,0.215538,0.111391,-0.236248,0.00228372,-0.311147,0,0.0573686,0,0.998353,0.0147,0,-0.00182236
0.073926,9.2548,0.383374,43.8503,0.209646,0.108942,-0.236219,0.00228372,-0.311154,0,0.0575688,0,0.998342,0.0147,0,-0.00499801
0.075924,9.37832,0.105271,45.1398,0.212444,0.10283,-0.23619,0.00228372,-0.311164,0,0.057769,0,0.99833,0.0147,0,-0.00392843
0.077922,9.79585,0.148727,45.0792,0.221902,0.120722,-0.23616,0.00228372,-0.311167,0,0.0579693,0,0.998318,0.0147,0,0.000710814
0.07992,9.93003,-0.0332147,43.7589,0.224941,0.139116,-0.236131,0.00228372,-0.311164,0,0.0581695,0,0.998307,0.0147,0,0.00123515
0.081918,10.3028,0.627102,43.3753,0.233386,0.116366,-0.236102,0.00228372,-0.311165,0,0.0583698,0,0.998295,0.0147,0,-0.0026075
0.083916,10.5164,0.730589,44.4804,0.238224,0.0744166,-0.236072,0.00228372,-0.311171,0,0.05857,0,0.998283,0.0147,0,-0.00260638
0.085914,10.3346,0.969014,44.282,0.234106,0.0837176,-0.236043,0.00228372,-0.311175,0,0.0587702,0,0.998272,0.0147,0,-0.00152138
0.087912,10.2451,1.03404,44.0501,0.232078,0.0908603,-0.236014,0.00228372,-0.311177,0,0.0589704,0,0.99826,0.0147,0,-0.00094458
0.08991,10.144,1.2138,44.0625,0.229787,0.106136,-0.235984,0.00228372,-0.311179,0,0.0591707,0,0.998248,0.0147,0,-0.00126172
0.091908,10.157,1.39908,44.2153,0.230082,0.124739,-0.235955,0.00228372,-0.311183,0,0.0593709,0,0.998236,0.0147,0,-0.00183013
0.093906,10.6771,1.52182,44.6838,0.241864,0.295042,-0.235925,0.00228372,-0.311186,0,0.0595711,0,0.998224,0.0147,0,-0.000935528
0.095904,11.0151,1.6546,44.1794,0.249522,0.163011,-0.235896,0.00228372,-0.311186,0,0.0597713,0,0.998212,0.0147,0,0.000148811
0.097902,10.6255,1.75847,43.7774,0.240696,0.182349,-0.235867,0.00228372,-0.311186,0,0.0599715,0,0.9982,0.0147,0,-0.000340748
0.0999,11.0172,1.8705,43.8546,0.249569,0.151494,-0.235837,0.00228372,-0.311188,0,0.0601717,0,0.998188,0.0147,0,-0.00182825
0.101898,11.7392,2.22934,44.4445,0.265923,0.166879,-0.235808,0.00228372,-0.311193,0,0.060372,0,0.998176,0.0147,0,-0.00250321
0.103896,12.3091,2.3887,44.3304,0.278834,0.122625,-0.235779,0.00228372,-0.311198,0,0.0605722,0,0.998164,0.0147,0,-0.00197626
0.105894,12.8832,2.28225,44.559,0.291838,0.0604935,-0.235749,0.00228372,-0.3112,0,0.0607724,0,0.998152,0.0147,0,-0.000122301
0.107892,12.786,2.21421,43.7188,0.289636,0.0678738,-0.23572,0.00228372,-0.311199,0,0.0609726,0,0.998139,0.0147,0,0.000555336
0.10989,13.3796,2.16196,44.1063,0.303082,0.0767336,-0.23569,0.00228372,-0.311199,0,0.0611728,0,0.998127,0.0147,0,-0.000317988
0.111888,13.6428,2.19305,44.418,0.309045,0.0878335,-0.235661,0.00228372,-0.311199,0,0.061373,0,0.998115,0.0147,0,0.000323254
0.113886,13.5603,1.9284,44.4758,0.307177,0.0979954,-0.235632,0.00228372,-0.311199,0,0.0615732,0,0.998103,0.0147,0,0.000335113
0.115884,13.5257,2.03807,44.0192,0.306392,0.0721078,-0.235602,0.00228372,-0.311198,0,0.0617733,0,0.99809,0.0147,0,0.000777959
0.117882,13.6315,2.0992,43.6177,0.30879,0.105434,-0.235573,0.00228372,-0.311196,0,0.0619735,0,0.998078,0.0147,0,0.000249636
0.11988,14.2993,2.32567,44.3978,0.323917,0.0714621,-0.235544,0.00228372,-0.311198,0,0.0621737,0,0.998065,0.0147,0,-0.000691312
0.121878,14.4706,2.40786,44.4663,0.327798,0.111093,-0.235514,0.00228372,-0.311197,0,0.0623739,0,0.998053,0.0147,0,0.00103699
0.123876,14.3785,2.70063,43.7819,0.32571,0.0904738,-0.235485,0.00228372,-0.311195,0,0.0625741,0,0.99804,0.0147,0,0.000867497
0.125874,14.1634,2.92177,43.8305,0.320839,0.104973,-0.235456,0.00228372,-0.311195,0,0.0627743,0,0.998028,0.0147,0,-0.00103365
0.127872,14.6243,3.02132,44.8194,0.33128,0.122996,-0.235426,0.00228372,-0.311197,0,0.0629746,0,0.998015,0.0147,0,-0.000187404
0.12987,14.8604,3.00488,44.5741,0.336627,0.140172,-0.235397,0.00228372,-0.311195,0,0.0631749,0,0.998003,0.0147,0,0.00216585
0.131868,14.6749,2.86033,43.4023,0.332425,0.140026,-0.235367,0.00228372,-0.311191,0,0.0633752,0,0.99799,0.0147,0,0.00151275
0.133866,14.3892,2.7701,43.7071,0.325953,0.159571,-0.235338,0.00228372,-0.31119,0,0.0635755,0,0.997977,0.0147,0,-0.000772672
0.135864,14.5199,2.64107,44.6346,0.328914,0.179202,-0.235309,0.00228372,-0.311192,0,0.0637758,0,0.997964,0.0147,0,-0.000415985
0.137862,14.4871,2.43692,44.0238,0.328171,0.193069,-0.235279,0.00228372,-0.311191,0,0.063976,0,0.997951,0.0147,0,0.00106047
0.13986,14.5344,2.04217,43.9875,0.329241,0.140819,-0.23525,0.00228372,-0.311189,0,0.0641763,0,0.997939,0.0147,0,0.000690586
0.141858,14.8101,1.72389,44.2224,0.335489,0.134694,-0.235221,0.00228372,-0.311188,0,0.0643765,0,0.997926,0.0147,0,0.000145591
0.143856,15.0188,1.62174,44.2522,0.340214,0.151866,-0.235191,0.00228372,-0.311188,0,0.0645768,0,0.997913,0.0147,0,0.000749698
0.145854,15.236,1.53514,44.0095,0.345135,0.167336,-0.235162,0.00228372,-0.311186,0,0.0647771,0,0.9979,0.0147,0,0.000961489
0.147852,15.5884,1.45511,44.067,0.353119,0.184008,-0.235132,0.00228372,-0.311184,0,0.0649774,0,0.997887,0.0147,0,0.00132859
0.14985,15.4474,1.40879,43.366,0.349925,0.200572,-0.235103,0.00228372,-0.311182,0,0.0651776,0,0.997874,0.0147,0,-0.000327099
0.151848,14.5984,1.66226,43.5305,0.330692,0.189825,-0.235074,0.00228372,-0.311186,0,0.0653778,0,0.997861,0.0147,0,-0.0032815
0.153846,13.1858,1.48105,43.6763,0.298693,0.209106,-0.235044,0.00228372,-0.311196,0,0.065578,0,0.997847,0.0147,0,-0.00653692
0.155844,12.7237,1.52912,44.4199,0.288225,0.228809,-0.235015,0.00228372,-0.31121,0,0.0657782,0,0.997834,0.0147,0,-0.00724068
0.157842,12.6472,2.33752,45.1498,0.286493,0.248757,-0.234986,0.00228372,-0.311221,0,0.0659783,0,0.997821,0.0147,0,-0.00381328
0.15984,12.5042,2.34342,44.4608,0.283253,0.196192,-0.234956,0.00228372,-0.311225,0,0.0661785,0,0.997808,0.0147,0,-0.000734281
0.161838,13.1233,2.40512,43.8006,0.297277,0.204401,-0.234927,0.00228372,-0.311226,0,0.0663787,0,0.997795,0.0147,0,-0.000728495
0.163836,13.3783,2.5396,44.28,0.303055,0.11834,-0.234898,0.00228372,-0.311229,0,0.0665789,0,0.997781,0.0147,0,-0.0010709
0.165834,13.852,2.58454,44.4622,0.313784,0.116517,-0.234868,0.00228372,-0.31123,0,0.0667791,0,0.997768,0.0147,0,0.000196695
0.167832,14.0674,2.76165,44.1655,0.318664,0.126312,-0.234839,0.00228372,-0.311228,0,0.0669793,0,0.997754,0.0147,0,0.0006391
0.16983,14.2855,2.96023,43.934,0.323605,0.135038,-0.234809,0.00228372,-0.311227,0,0.0671795,0,0.997741,0.0147,0,0.000362917
0.171828,14.6037,3.24371,44.2609,0.330813,0.143785,-0.23478,0.00228372,-0.311227,0,0.0673797,0,0.997727,0.0147,0,-0.00026442
0.173826,14.8402,3.39001,44.2499,0.336169,0.156076,-0.234751,0.00228372,-0.311227,0,0.0675799,0,0.997714,0.0147,0,0.000619758
0.175824,14.9885,3.57645,43.6626,0.339529,0.158959,-0.234721,0.00228372,-0.311226,0,0.0677801,0,0.9977,0.0147,0,0.000245682
0.177822,15.103,3.77518,43.7383,0.342123,0.105308,-0.234692,0.00228372,-0.311226,0,0.0679802,0,0.997687,0.0147,0,-0.000711619
0.17982,14.9799,3.78938,44.1395,0.339334,0.135636,-0.234663,0.00228372,-0.311228,0,0.0681804,0,0.997673,0.0147,0,-0.00113991
0.181818,15.1173,3.76488,44.0797,0.342446,0.169098,-0.234633,0.00228372,-0.311231,0,0.0683806,0,0.997659,0.0147,0,-0.00137163
0.183816,15.223,4.05913,43.984,0.344841,0.11944,-0.234604,0.00228372,-0.311234,0,0.0685808,0,0.997646,0.0147,0,-0.00202854
